Date,NumMosquitos,Num_Duplicates,WnvPresent,Year,Month,Day,CULEX ERRATICUS,CULEX PIPIENS,CULEX PIPIENS/RESTUANS,CULEX RESTUANS,CULEX SALINARIUS,CULEX TARSALIS,CULEX TERRITANS,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Cool,Sunrise,Sunset,PrecipTotal,ResultSpeed,ResultDir
2011-06-24,1,1,0,2011,6,24,0,0,1,0,0,0,0,68,60,64,-7,55,59, 0,0417,1931,0.00,8.5,29
2011-06-24,1,1,0,2011,6,24,0,0,0,1,0,0,0,68,60,64,-7,55,59, 0,0417,1931,0.00,8.5,29
2011-06-24,1,1,0,2011,6,24,0,0,0,1,0,0,0,68,60,64,-7,55,59, 0,0417,1931,0.00,8.5,29
2011-06-24,1,1,0,2011,6,24,0,0,0,1,0,0,0,68,60,64,-7,55,59, 0,0417,1931,0.00,8.5,29
2011-06-24,1,1,0,2011,6,24,0,0,0,1,0,0,0,68,60,64,-7,55,59, 0,0417,1931,0.00,8.5,29
2011-06-24,8,1,0,2011,6,24,0,0,1,0,0,0,0,68,60,64,-7,55,59, 0,0417,1931,0.00,8.5,29
2011-06-24,18,1,0,2011,6,24,0,0,0,1,0,0,0,68,60,64,-7,55,59, 0,0417,1931,0.00,8.5,29
2011-06-24,8,1,0,2011,6,24,0,0,0,1,0,0,0,68,60,64,-7,55,59, 0,0417,1931,0.00,8.5,29
2011-06-24,2,1,0,2011,6,24,0,0,0,1,0,0,0,68,60,64,-7,55,59, 0,0417,1931,0.00,8.5,29
2011-06-24,3,1,0,2011,6,24,0,0,1,0,0,0,0,68,60,64,-7,55,59, 0,0417,1931,0.00,8.5,29
2011-06-24,4,1,0,2011,6,24,0,0,0,1,0,0,0,68,60,64,-7,55,59, 0,0417,1931,0.00,8.5,29
2011-06-24,1,1,0,2011,6,24,0,0,1,0,0,0,0,68,60,64,-7,55,59, 0,0417,1931,0.00,8.5,29
2011-06-24,8,1,0,2011,6,24,0,0,0,1,0,0,0,68,60,64,-7,55,59, 0,0417,1931,0.00,8.5,29
2011-06-24,16,1,0,2011,6,24,0,0,1,0,0,0,0,68,60,64,-7,55,59, 0,0417,1931,0.00,8.5,29
2011-06-24,23,1,0,2011,6,24,0,0,0,1,0,0,0,68,60,64,-7,55,59, 0,0417,1931,0.00,8.5,29
2011-06-24,4,1,0,2011,6,24,0,0,1,0,0,0,0,68,60,64,-7,55,59, 0,0417,1931,0.00,8.5,29
2011-06-24,1,1,0,2011,6,24,0,0,0,1,0,0,0,68,60,64,-7,55,59, 0,0417,1931,0.00,8.5,29
2011-06-24,6,1,0,2011,6,24,0,0,1,0,0,0,0,68,60,64,-7,55,59, 0,0417,1931,0.00,8.5,29
2011-06-24,1,1,0,2011,6,24,0,0,0,1,0,0,0,68,60,64,-7,55,59, 0,0417,1931,0.00,8.5,29
2011-06-24,43,1,0,2011,6,24,0,0,1,0,0,0,0,68,60,64,-7,55,59, 0,0417,1931,0.00,8.5,29
2011-06-24,33,1,0,2011,6,24,0,0,0,1,0,0,0,68,60,64,-7,55,59, 0,0417,1931,0.00,8.5,29
2011-06-24,1,1,0,2011,6,24,0,0,0,1,0,0,0,68,60,64,-7,55,59, 0,0417,1931,0.00,8.5,29
2011-06-24,38,1,0,2011,6,24,0,0,1,0,0,0,0,68,60,64,-7,55,59, 0,0417,1931,0.00,8.5,29
2011-06-24,27,1,0,2011,6,24,0,0,0,1,0,0,0,68,60,64,-7,55,59, 0,0417,1931,0.00,8.5,29
2011-06-24,4,1,0,2011,6,24,0,0,1,0,0,0,0,68,60,64,-7,55,59, 0,0417,1931,0.00,8.5,29
2011-06-24,2,1,0,2011,6,24,0,0,0,1,0,0,0,68,60,64,-7,55,59, 0,0417,1931,0.00,8.5,29
2011-06-24,1,1,0,2011,6,24,0,0,0,1,0,0,0,68,60,64,-7,56,59, 0,0417,1931,0.00,9.4,29
2011-06-24,1,1,0,2011,6,24,0,0,0,1,0,0,0,68,60,64,-7,55,59, 0,0417,1931,0.00,8.5,29
2011-06-24,1,1,0,2011,6,24,0,0,1,0,0,0,0,68,60,64,-7,56,59, 0,0417,1931,0.00,9.4,29
2011-06-24,2,3,0,2011,6,24,0,0,1,0,0,0,0,68,60,64,-7,56,59, 0,0417,1931,0.00,9.4,29
2011-06-24,3,3,0,2011,6,24,0,0,1,0,0,0,0,68,60,64,-7,56,59, 0,0417,1931,0.00,9.4,29
2011-06-24,5,3,0,2011,6,24,0,0,1,0,0,0,0,68,60,64,-7,56,59, 0,0417,1931,0.00,9.4,29
2011-06-24,30,5,0,2011,6,24,0,0,0,1,0,0,0,68,60,64,-7,56,59, 0,0417,1931,0.00,9.4,29
2011-06-24,17,5,0,2011,6,24,0,0,0,1,0,0,0,68,60,64,-7,56,59, 0,0417,1931,0.00,9.4,29
2011-06-24,35,5,0,2011,6,24,0,0,0,1,0,0,0,68,60,64,-7,56,59, 0,0417,1931,0.00,9.4,29
2011-06-24,13,5,0,2011,6,24,0,0,0,1,0,0,0,68,60,64,-7,56,59, 0,0417,1931,0.00,9.4,29
2011-06-24,22,5,0,2011,6,24,0,0,0,1,0,0,0,68,60,64,-7,56,59, 0,0417,1931,0.00,9.4,29
2011-06-24,2,2,0,2011,6,24,0,1,0,0,0,0,0,68,60,64,-7,56,59, 0,0417,1931,0.00,9.4,29
2011-06-24,1,2,0,2011,6,24,0,1,0,0,0,0,0,68,60,64,-7,56,59, 0,0417,1931,0.00,9.4,29
2011-06-24,1,1,0,2011,6,24,0,0,0,1,0,0,0,68,60,64,-7,55,59, 0,0417,1931,0.00,8.5,29
2011-06-24,6,1,0,2011,6,24,0,0,0,1,0,0,0,68,60,64,-7,55,59, 0,0417,1931,0.00,8.5,29
2011-06-24,15,1,0,2011,6,24,0,0,1,0,0,0,0,68,60,64,-7,55,59, 0,0417,1931,0.00,8.5,29
2011-06-24,20,1,0,2011,6,24,0,0,0,1,0,0,0,68,60,64,-7,55,59, 0,0417,1931,0.00,8.5,29
2011-06-24,3,1,0,2011,6,24,0,0,1,0,0,0,0,68,60,64,-7,55,59, 0,0417,1931,0.00,8.5,29
2011-06-24,3,1,0,2011,6,24,0,0,1,0,0,0,0,68,60,64,-7,55,59, 0,0417,1931,0.00,8.5,29
2011-06-24,7,1,0,2011,6,24,0,0,1,0,0,0,0,68,60,64,-7,55,59, 0,0417,1931,0.00,8.5,29
2011-06-24,5,1,0,2011,6,24,0,0,1,0,0,0,0,68,60,64,-7,55,59, 0,0417,1931,0.00,8.5,29
2011-06-24,6,1,0,2011,6,24,0,0,0,1,0,0,0,68,60,64,-7,55,59, 0,0417,1931,0.00,8.5,29
2011-06-30,2,1,0,2011,6,30,0,0,1,0,0,0,0,88,60,74, 2,62,67, 9,0419,1931,0.001,8.2,17
2011-06-30,33,1,0,2011,6,30,0,0,0,1,0,0,0,88,60,74, 2,62,67, 9,0419,1931,0.001,8.2,17
2011-06-30,10,1,0,2011,6,30,0,0,1,0,0,0,0,89,66,78, 2,61,67,13,0419,1931,0.03,9.2,16
2011-06-30,19,1,0,2011,6,30,0,0,1,0,0,0,0,89,66,78, 2,61,67,13,0419,1931,0.03,9.2,16
2011-06-30,15,1,0,2011,6,30,0,0,0,1,0,0,0,89,66,78, 2,61,67,13,0419,1931,0.03,9.2,16
2011-06-30,15,1,0,2011,6,30,0,0,1,0,0,0,0,89,66,78, 2,61,67,13,0419,1931,0.03,9.2,16
2011-06-30,27,1,0,2011,6,30,0,0,1,0,0,0,0,89,66,78, 2,61,67,13,0419,1931,0.03,9.2,16
2011-06-30,15,1,0,2011,6,30,0,0,0,1,0,0,0,89,66,78, 2,61,67,13,0419,1931,0.03,9.2,16
2011-06-30,1,1,0,2011,6,30,0,0,0,0,0,0,1,89,66,78, 2,61,67,13,0419,1931,0.03,9.2,16
2011-06-30,1,1,0,2011,6,30,0,0,0,1,0,0,0,88,60,74, 2,62,67, 9,0419,1931,0.001,8.2,17
2011-06-30,1,1,0,2011,6,30,0,0,1,0,0,0,0,89,66,78, 2,61,67,13,0419,1931,0.03,9.2,16
2011-06-30,4,1,0,2011,6,30,0,0,0,1,0,0,0,89,66,78, 2,61,67,13,0419,1931,0.03,9.2,16
2011-06-30,26,2,0,2011,6,30,0,0,1,0,0,0,0,88,60,74, 2,62,67, 9,0419,1931,0.001,8.2,17
2011-06-30,47,2,0,2011,6,30,0,0,1,0,0,0,0,88,60,74, 2,62,67, 9,0419,1931,0.001,8.2,17
2011-06-30,2,1,0,2011,6,30,0,0,0,1,0,0,0,88,60,74, 2,62,67, 9,0419,1931,0.001,8.2,17
2011-06-30,1,1,0,2011,6,30,0,0,1,0,0,0,0,89,66,78, 2,61,67,13,0419,1931,0.03,9.2,16
2011-06-30,2,1,0,2011,6,30,0,0,0,0,0,0,1,89,66,78, 2,61,67,13,0419,1931,0.03,9.2,16
2011-06-30,1,1,0,2011,6,30,0,0,1,0,0,0,0,89,66,78, 2,61,67,13,0419,1931,0.03,9.2,16
2011-06-30,3,1,0,2011,6,30,0,0,1,0,0,0,0,89,66,78, 2,61,67,13,0419,1931,0.03,9.2,16
2011-06-30,3,1,0,2011,6,30,0,0,0,1,0,0,0,89,66,78, 2,61,67,13,0419,1931,0.03,9.2,16
2011-06-30,50,3,0,2011,6,30,0,0,1,0,0,0,0,89,66,78, 2,61,67,13,0419,1931,0.03,9.2,16
2011-06-30,6,3,0,2011,6,30,0,0,1,0,0,0,0,89,66,78, 2,61,67,13,0419,1931,0.03,9.2,16
2011-06-30,36,3,0,2011,6,30,0,0,1,0,0,0,0,89,66,78, 2,61,67,13,0419,1931,0.03,9.2,16
2011-06-30,3,1,0,2011,6,30,0,0,0,1,0,0,0,89,66,78, 2,61,67,13,0419,1931,0.03,9.2,16
2011-06-30,3,1,0,2011,6,30,0,1,0,0,0,0,0,89,66,78, 2,61,67,13,0419,1931,0.03,9.2,16
2011-06-30,2,1,0,2011,6,30,0,0,1,0,0,0,0,89,66,78, 2,61,67,13,0419,1931,0.03,9.2,16
2011-06-30,8,1,0,2011,6,30,0,0,0,1,0,0,0,89,66,78, 2,61,67,13,0419,1931,0.03,9.2,16
2011-06-30,5,1,0,2011,6,30,0,0,0,0,0,0,1,89,66,78, 2,61,67,13,0419,1931,0.03,9.2,16
2011-06-30,1,1,0,2011,6,30,0,0,1,0,0,0,0,89,66,78, 2,61,67,13,0419,1931,0.03,9.2,16
2011-06-30,9,1,0,2011,6,30,0,0,1,0,0,0,0,89,66,78, 2,61,67,13,0419,1931,0.03,9.2,16
2011-06-30,5,1,0,2011,6,30,0,0,0,1,0,0,0,89,66,78, 2,61,67,13,0419,1931,0.03,9.2,16
2011-06-30,36,1,0,2011,6,30,0,0,1,0,0,0,0,88,60,74, 2,62,67, 9,0419,1931,0.001,8.2,17
2011-06-30,15,1,0,2011,6,30,0,0,0,1,0,0,0,88,60,74, 2,62,67, 9,0419,1931,0.001,8.2,17
2011-06-30,4,1,0,2011,6,30,0,0,1,0,0,0,0,89,66,78, 2,61,67,13,0419,1931,0.03,9.2,16
2011-06-30,7,1,0,2011,6,30,0,0,0,1,0,0,0,89,66,78, 2,61,67,13,0419,1931,0.03,9.2,16
2011-06-30,3,1,0,2011,6,30,0,0,0,1,0,0,0,89,66,78, 2,61,67,13,0419,1931,0.03,9.2,16
2011-06-30,2,1,0,2011,6,30,0,0,0,1,0,0,0,88,60,74, 2,62,67, 9,0419,1931,0.001,8.2,17
2011-06-30,1,1,0,2011,6,30,0,0,1,0,0,0,0,88,60,74, 2,62,67, 9,0419,1931,0.001,8.2,17
2011-06-30,1,1,0,2011,6,30,0,0,0,1,0,0,0,88,60,74, 2,62,67, 9,0419,1931,0.001,8.2,17
2011-06-30,19,1,0,2011,6,30,0,0,1,0,0,0,0,88,60,74, 2,62,67, 9,0419,1931,0.001,8.2,17
2011-06-30,1,1,0,2011,6,30,0,0,1,0,0,0,0,88,60,74, 2,62,67, 9,0419,1931,0.001,8.2,17
2011-06-30,14,1,0,2011,6,30,0,0,1,0,0,0,0,89,66,78, 2,61,67,13,0419,1931,0.03,9.2,16
2011-06-30,21,1,0,2011,6,30,0,0,0,1,0,0,0,89,66,78, 2,61,67,13,0419,1931,0.03,9.2,16
2011-06-30,8,1,0,2011,6,30,0,0,0,1,0,0,0,89,66,78, 2,61,67,13,0419,1931,0.03,9.2,16
2011-06-30,1,1,0,2011,6,30,0,0,0,0,0,0,1,89,66,78, 2,61,67,13,0419,1931,0.03,9.2,16
2011-06-30,33,1,0,2011,6,30,0,0,1,0,0,0,0,89,66,78, 2,61,67,13,0419,1931,0.03,9.2,16
2011-06-30,33,2,0,2011,6,30,0,0,0,1,0,0,0,89,66,78, 2,61,67,13,0419,1931,0.03,9.2,16
2011-06-30,35,2,0,2011,6,30,0,0,0,1,0,0,0,89,66,78, 2,61,67,13,0419,1931,0.03,9.2,16
2011-06-30,1,1,0,2011,6,30,0,0,0,1,0,0,0,89,66,78, 2,61,67,13,0419,1931,0.03,9.2,16
2011-06-30,10,1,0,2011,6,30,0,0,1,0,0,0,0,89,66,78, 2,61,67,13,0419,1931,0.03,9.2,16
2011-06-30,20,1,0,2011,6,30,0,0,0,1,0,0,0,89,66,78, 2,61,67,13,0419,1931,0.03,9.2,16
2011-06-30,2,1,0,2011,6,30,0,0,0,1,0,0,0,89,66,78, 2,61,67,13,0419,1931,0.03,9.2,16
2011-06-30,1,1,0,2011,6,30,0,0,1,0,0,0,0,89,66,78, 2,61,67,13,0419,1931,0.03,9.2,16
2011-06-30,1,1,0,2011,6,30,0,0,0,1,0,0,0,89,66,78, 2,61,67,13,0419,1931,0.03,9.2,16
2011-06-30,1,1,0,2011,6,30,0,0,0,1,0,0,0,89,66,78, 2,61,67,13,0419,1931,0.03,9.2,16
2011-06-30,1,1,0,2011,6,30,0,0,0,0,0,0,1,89,66,78, 2,61,67,13,0419,1931,0.03,9.2,16
2011-06-30,1,1,0,2011,6,30,0,0,1,0,0,0,0,89,66,78, 2,61,67,13,0419,1931,0.03,9.2,16
2011-06-30,1,1,0,2011,6,30,0,0,0,1,0,0,0,89,66,78, 2,61,67,13,0419,1931,0.03,9.2,16
2011-06-30,1,1,0,2011,6,30,0,0,1,0,0,0,0,89,66,78, 2,61,67,13,0419,1931,0.03,9.2,16
2011-06-30,3,1,0,2011,6,30,0,0,0,1,0,0,0,89,66,78, 2,61,67,13,0419,1931,0.03,9.2,16
2011-06-30,5,1,0,2011,6,30,0,0,0,1,0,0,0,89,66,78, 2,61,67,13,0419,1931,0.03,9.2,16
2011-06-30,1,1,0,2011,6,30,0,0,0,1,0,0,0,89,66,78, 2,61,67,13,0419,1931,0.03,9.2,16
2011-06-30,38,2,0,2011,6,30,0,0,1,0,0,0,0,89,66,78, 2,61,67,13,0419,1931,0.03,9.2,16
2011-06-30,37,2,0,2011,6,30,0,0,1,0,0,0,0,89,66,78, 2,61,67,13,0419,1931,0.03,9.2,16
2011-06-30,24,2,0,2011,6,30,0,0,0,1,0,0,0,89,66,78, 2,61,67,13,0419,1931,0.03,9.2,16
2011-06-30,35,2,0,2011,6,30,0,0,0,1,0,0,0,89,66,78, 2,61,67,13,0419,1931,0.03,9.2,16
2011-06-30,1,1,0,2011,6,30,0,0,0,0,0,0,1,89,66,78, 2,61,67,13,0419,1931,0.03,9.2,16
2011-06-30,2,1,0,2011,6,30,0,0,0,0,0,0,1,89,66,78, 2,61,67,13,0419,1931,0.03,9.2,16
2011-06-30,11,1,0,2011,6,30,0,0,1,0,0,0,0,89,66,78, 2,61,67,13,0419,1931,0.03,9.2,16
2011-06-30,8,1,0,2011,6,30,0,0,0,1,0,0,0,89,66,78, 2,61,67,13,0419,1931,0.03,9.2,16
2011-06-30,43,2,0,2011,6,30,0,0,1,0,0,0,0,89,66,78, 2,61,67,13,0419,1931,0.03,9.2,16
2011-06-30,50,2,0,2011,6,30,0,0,1,0,0,0,0,89,66,78, 2,61,67,13,0419,1931,0.03,9.2,16
2011-06-30,46,1,0,2011,6,30,0,0,0,1,0,0,0,89,66,78, 2,61,67,13,0419,1931,0.03,9.2,16
2011-06-30,1,1,0,2011,6,30,0,0,0,0,1,0,0,89,66,78, 2,61,67,13,0419,1931,0.03,9.2,16
2011-06-30,2,1,0,2011,6,30,0,0,0,1,0,0,0,89,66,78, 2,61,67,13,0419,1931,0.03,9.2,16
2011-06-30,8,1,0,2011,6,30,0,0,1,0,0,0,0,89,66,78, 2,61,67,13,0419,1931,0.03,9.2,16
2011-06-30,2,1,0,2011,6,30,0,0,0,1,0,0,0,89,66,78, 2,61,67,13,0419,1931,0.03,9.2,16
2011-06-30,3,1,0,2011,6,30,0,0,1,0,0,0,0,88,60,74, 2,62,67, 9,0419,1931,0.001,8.2,17
2011-06-30,2,1,0,2011,6,30,0,0,0,1,0,0,0,88,60,74, 2,62,67, 9,0419,1931,0.001,8.2,17
2011-06-30,6,1,0,2011,6,30,0,0,0,0,0,0,1,88,60,74, 2,62,67, 9,0419,1931,0.001,8.2,17
2011-06-30,1,1,0,2011,6,30,0,0,0,1,0,0,0,89,66,78, 2,61,67,13,0419,1931,0.03,9.2,16
2011-06-30,3,1,0,2011,6,30,0,0,1,0,0,0,0,88,60,74, 2,62,67, 9,0419,1931,0.001,8.2,17
2011-06-30,17,14,0,2011,6,30,0,0,1,0,0,0,0,88,60,74, 2,62,67, 9,0419,1931,0.001,8.2,17
2011-06-30,50,14,0,2011,6,30,0,0,1,0,0,0,0,88,60,74, 2,62,67, 9,0419,1931,0.001,8.2,17
2011-06-30,39,14,0,2011,6,30,0,0,1,0,0,0,0,88,60,74, 2,62,67, 9,0419,1931,0.001,8.2,17
2011-06-30,50,14,0,2011,6,30,0,0,1,0,0,0,0,88,60,74, 2,62,67, 9,0419,1931,0.001,8.2,17
2011-06-30,50,14,0,2011,6,30,0,0,1,0,0,0,0,88,60,74, 2,62,67, 9,0419,1931,0.001,8.2,17
2011-06-30,18,14,0,2011,6,30,0,0,1,0,0,0,0,88,60,74, 2,62,67, 9,0419,1931,0.001,8.2,17
2011-06-30,50,14,0,2011,6,30,0,0,1,0,0,0,0,88,60,74, 2,62,67, 9,0419,1931,0.001,8.2,17
2011-06-30,14,14,0,2011,6,30,0,0,1,0,0,0,0,88,60,74, 2,62,67, 9,0419,1931,0.001,8.2,17
2011-06-30,50,14,0,2011,6,30,0,0,1,0,0,0,0,88,60,74, 2,62,67, 9,0419,1931,0.001,8.2,17
2011-06-30,8,14,0,2011,6,30,0,0,1,0,0,0,0,88,60,74, 2,62,67, 9,0419,1931,0.001,8.2,17
2011-06-30,50,14,0,2011,6,30,0,0,1,0,0,0,0,88,60,74, 2,62,67, 9,0419,1931,0.001,8.2,17
2011-06-30,18,14,0,2011,6,30,0,0,1,0,0,0,0,88,60,74, 2,62,67, 9,0419,1931,0.001,8.2,17
2011-06-30,50,14,0,2011,6,30,0,0,1,0,0,0,0,88,60,74, 2,62,67, 9,0419,1931,0.001,8.2,17
2011-06-30,3,14,0,2011,6,30,0,0,1,0,0,0,0,88,60,74, 2,62,67, 9,0419,1931,0.001,8.2,17
2011-06-30,4,10,0,2011,6,30,0,0,0,1,0,0,0,88,60,74, 2,62,67, 9,0419,1931,0.001,8.2,17
2011-06-30,50,10,0,2011,6,30,0,0,0,1,0,0,0,88,60,74, 2,62,67, 9,0419,1931,0.001,8.2,17
2011-06-30,50,10,0,2011,6,30,0,0,0,1,0,0,0,88,60,74, 2,62,67, 9,0419,1931,0.001,8.2,17
2011-06-30,50,10,0,2011,6,30,0,0,0,1,0,0,0,88,60,74, 2,62,67, 9,0419,1931,0.001,8.2,17
2011-06-30,50,10,0,2011,6,30,0,0,0,1,0,0,0,88,60,74, 2,62,67, 9,0419,1931,0.001,8.2,17
2011-06-30,8,10,0,2011,6,30,0,0,0,1,0,0,0,88,60,74, 2,62,67, 9,0419,1931,0.001,8.2,17
2011-06-30,37,10,0,2011,6,30,0,0,0,1,0,0,0,88,60,74, 2,62,67, 9,0419,1931,0.001,8.2,17
2011-06-30,50,10,0,2011,6,30,0,0,0,1,0,0,0,88,60,74, 2,62,67, 9,0419,1931,0.001,8.2,17
2011-06-30,8,10,0,2011,6,30,0,0,0,1,0,0,0,88,60,74, 2,62,67, 9,0419,1931,0.001,8.2,17
2011-06-30,27,10,0,2011,6,30,0,0,0,1,0,0,0,88,60,74, 2,62,67, 9,0419,1931,0.001,8.2,17
2011-06-30,35,1,0,2011,6,30,0,0,1,0,0,0,0,88,60,74, 2,62,67, 9,0419,1931,0.001,8.2,17
2011-06-30,20,1,0,2011,6,30,0,0,0,1,0,0,0,88,60,74, 2,62,67, 9,0419,1931,0.001,8.2,17
2011-06-30,40,1,0,2011,6,30,0,1,0,0,0,0,0,88,60,74, 2,62,67, 9,0419,1931,0.001,8.2,17
2011-06-30,1,1,0,2011,6,30,0,0,0,0,0,0,1,89,66,78, 2,61,67,13,0419,1931,0.03,9.2,16
2011-06-30,2,1,0,2011,6,30,0,0,0,1,0,0,0,89,66,78, 2,61,67,13,0419,1931,0.03,9.2,16
2011-06-30,2,1,0,2011,6,30,0,0,1,0,0,0,0,89,66,78, 2,61,67,13,0419,1931,0.03,9.2,16
2011-06-30,2,1,0,2011,6,30,0,0,0,1,0,0,0,89,66,78, 2,61,67,13,0419,1931,0.03,9.2,16
2011-06-30,1,1,0,2011,6,30,0,0,1,0,0,0,0,89,66,78, 2,61,67,13,0419,1931,0.03,9.2,16
2011-06-30,5,1,0,2011,6,30,0,0,0,1,0,0,0,89,66,78, 2,61,67,13,0419,1931,0.03,9.2,16
2011-06-30,18,1,0,2011,6,30,0,0,1,0,0,0,0,89,66,78, 2,61,67,13,0419,1931,0.03,9.2,16
2011-06-30,37,1,0,2011,6,30,0,0,0,1,0,0,0,89,66,78, 2,61,67,13,0419,1931,0.03,9.2,16
2011-06-30,1,1,0,2011,6,30,0,0,0,1,0,0,0,89,66,78, 2,61,67,13,0419,1931,0.03,9.2,16
2011-06-30,5,1,0,2011,6,30,0,0,0,1,0,0,0,89,66,78, 2,61,67,13,0419,1931,0.03,9.2,16
2011-06-30,11,1,0,2011,6,30,0,0,0,1,0,0,0,89,66,78, 2,61,67,13,0419,1931,0.03,9.2,16
2011-06-30,1,1,0,2011,6,30,0,0,0,0,0,0,1,89,66,78, 2,61,67,13,0419,1931,0.03,9.2,16
2011-07-11,24,1,0,2011,7,11,0,0,1,0,0,0,0,88,71,80, 7,71,74,15,0426,1928,0.39,5.5,25
2011-07-11,18,1,0,2011,7,11,0,0,0,1,0,0,0,88,71,80, 7,71,74,15,0426,1928,0.39,5.5,25
2011-07-11,4,1,0,2011,7,11,0,1,0,0,0,0,0,88,71,80, 7,71,74,15,0426,1928,0.39,5.5,25
2011-07-11,1,1,0,2011,7,11,0,0,1,0,0,0,0,90,70,80, 7,70,74,15,0426,1928,0.13,5.3,24
2011-07-11,25,1,0,2011,7,11,0,0,1,0,0,0,0,90,70,80, 7,70,74,15,0426,1928,0.13,5.3,24
2011-07-11,15,1,0,2011,7,11,0,0,0,1,0,0,0,90,70,80, 7,70,74,15,0426,1928,0.13,5.3,24
2011-07-11,3,1,0,2011,7,11,0,1,0,0,0,0,0,90,70,80, 7,70,74,15,0426,1928,0.13,5.3,24
2011-07-11,2,1,0,2011,7,11,0,0,0,0,0,0,1,90,70,80, 7,70,74,15,0426,1928,0.13,5.3,24
2011-07-11,1,1,0,2011,7,11,0,0,0,1,0,0,0,90,70,80, 7,70,74,15,0426,1928,0.13,5.3,24
2011-07-11,2,1,0,2011,7,11,0,0,1,0,0,0,0,90,70,80, 7,70,74,15,0426,1928,0.13,5.3,24
2011-07-11,8,1,0,2011,7,11,0,0,0,1,0,0,0,90,70,80, 7,70,74,15,0426,1928,0.13,5.3,24
2011-07-11,15,1,0,2011,7,11,0,0,1,0,0,0,0,90,70,80, 7,70,74,15,0426,1928,0.13,5.3,24
2011-07-11,10,1,0,2011,7,11,0,0,0,1,0,0,0,90,70,80, 7,70,74,15,0426,1928,0.13,5.3,24
2011-07-11,4,1,0,2011,7,11,0,0,1,0,0,0,0,88,71,80, 7,71,74,15,0426,1928,0.39,5.5,25
2011-07-11,23,1,0,2011,7,11,0,0,0,1,0,0,0,88,71,80, 7,71,74,15,0426,1928,0.39,5.5,25
2011-07-11,17,1,0,2011,7,11,0,0,1,0,0,0,0,88,71,80, 7,71,74,15,0426,1928,0.39,5.5,25
2011-07-11,46,2,0,2011,7,11,0,0,0,1,0,0,0,88,71,80, 7,71,74,15,0426,1928,0.39,5.5,25
2011-07-11,31,2,0,2011,7,11,0,0,0,1,0,0,0,88,71,80, 7,71,74,15,0426,1928,0.39,5.5,25
2011-07-11,1,1,0,2011,7,11,0,0,0,1,0,0,0,88,71,80, 7,71,74,15,0426,1928,0.39,5.5,25
2011-07-11,5,1,0,2011,7,11,0,0,1,0,0,0,0,90,70,80, 7,70,74,15,0426,1928,0.13,5.3,24
2011-07-11,4,1,0,2011,7,11,0,0,0,1,0,0,0,90,70,80, 7,70,74,15,0426,1928,0.13,5.3,24
2011-07-11,1,1,0,2011,7,11,0,0,0,0,0,0,1,90,70,80, 7,70,74,15,0426,1928,0.13,5.3,24
2011-07-11,4,1,0,2011,7,11,0,0,1,0,0,0,0,90,70,80, 7,70,74,15,0426,1928,0.13,5.3,24
2011-07-11,1,1,0,2011,7,11,0,0,0,1,0,0,0,90,70,80, 7,70,74,15,0426,1928,0.13,5.3,24
2011-07-11,1,1,0,2011,7,11,0,0,1,0,0,0,0,90,70,80, 7,70,74,15,0426,1928,0.13,5.3,24
2011-07-11,16,1,0,2011,7,11,0,0,1,0,0,0,0,90,70,80, 7,70,74,15,0426,1928,0.13,5.3,24
2011-07-11,6,1,0,2011,7,11,0,0,0,1,0,0,0,90,70,80, 7,70,74,15,0426,1928,0.13,5.3,24
2011-07-11,15,1,0,2011,7,11,0,0,1,0,0,0,0,90,70,80, 7,70,74,15,0426,1928,0.13,5.3,24
2011-07-11,8,1,0,2011,7,11,0,0,0,1,0,0,0,90,70,80, 7,70,74,15,0426,1928,0.13,5.3,24
2011-07-11,9,1,0,2011,7,11,0,0,0,0,0,0,1,90,70,80, 7,70,74,15,0426,1928,0.13,5.3,24
2011-07-11,2,1,0,2011,7,11,0,0,1,0,0,0,0,90,70,80, 7,70,74,15,0426,1928,0.13,5.3,24
2011-07-11,1,1,0,2011,7,11,0,0,0,1,0,0,0,90,70,80, 7,70,74,15,0426,1928,0.13,5.3,24
2011-07-11,10,1,0,2011,7,11,0,0,1,0,0,0,0,90,70,80, 7,70,74,15,0426,1928,0.13,5.3,24
2011-07-11,30,1,0,2011,7,11,0,0,0,1,0,0,0,90,70,80, 7,70,74,15,0426,1928,0.13,5.3,24
2011-07-11,45,2,0,2011,7,11,0,0,1,0,0,0,0,88,71,80, 7,71,74,15,0426,1928,0.39,5.5,25
2011-07-11,6,2,0,2011,7,11,0,0,1,0,0,0,0,88,71,80, 7,71,74,15,0426,1928,0.39,5.5,25
2011-07-11,16,1,0,2011,7,11,0,0,0,1,0,0,0,88,71,80, 7,71,74,15,0426,1928,0.39,5.5,25
2011-07-11,3,1,0,2011,7,11,0,0,0,0,1,0,0,88,71,80, 7,71,74,15,0426,1928,0.39,5.5,25
2011-07-11,8,1,0,2011,7,11,0,0,1,0,0,0,0,90,70,80, 7,70,74,15,0426,1928,0.13,5.3,24
2011-07-11,1,1,0,2011,7,11,0,0,1,0,0,0,0,88,71,80, 7,71,74,15,0426,1928,0.39,5.5,25
2011-07-11,5,1,0,2011,7,11,0,0,0,1,0,0,0,88,71,80, 7,71,74,15,0426,1928,0.39,5.5,25
2011-07-11,1,1,0,2011,7,11,0,0,0,1,0,0,0,88,71,80, 7,71,74,15,0426,1928,0.39,5.5,25
