Date,Address,Species,Block,Street,Trap,AddressNumberAndStreet,Latitude,Longitude,AddressAccuracy,NumMosquitos,WnvPresent,CULEX PIPIENS,CULEX PIPIENS/RESTUANS,CULEX RESTUANS,CULEX SALINARIUS,CULEX TARSALIS,CULEX TERRITANS,AvgSpeed,Cool,Depart,Depth,DewPoint,Heat,PrecipTotal,ResultDir,ResultSpeed,SeaLevel,SnowFall,Station,StnPressure,Sunrise,Sunset,Tavg,Tmax,Tmin,WetBulb
2009-05-28,"4500 North Campbell Avenue, Chicago, IL 60625, USA",CULEX RESTUANS,45, N CAMPBELL AVE,T220,"4500  N CAMPBELL AVE, Chicago, IL",41.963976,-87.69181,9,1,0,0,0,1,0,0,0,8.2,0.0,-5.0,0.0,51.0,6.0,0.0,29.5,6.8,29.755000000000003,0.0,1.5,29.085,421.0,1916.0,59.0,63.0,54.5,54.0
2009-05-28,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",CULEX PIPIENS/RESTUANS,46, N MILWAUKEE AVE,T003,"4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,8,1,0,0,1,0,0,0,0,8.2,0.0,-5.0,0.0,51.0,6.0,0.0,29.5,6.8,29.755000000000003,0.0,1.5,29.085,421.0,1916.0,59.0,63.0,54.5,54.0
2009-05-28,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.77792099999999,9,3,0,0,1,0,0,0,0,8.2,0.0,-5.0,0.0,51.0,6.0,0.0,29.5,6.8,29.755000000000003,0.0,1.5,29.085,421.0,1916.0,59.0,63.0,54.5,54.0
2009-05-28,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.77792099999999,9,3,0,0,1,0,0,0,0,8.2,0.0,-5.0,0.0,51.0,6.0,0.0,29.5,6.8,29.755000000000003,0.0,1.5,29.085,421.0,1916.0,59.0,63.0,54.5,54.0
2009-05-28,"6100 North Lemont Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,61, N LEMONT AVE,T012,"6100  N LEMONT AVE, Chicago, IL",41.991429,-87.747113,8,3,0,0,1,0,0,0,0,8.2,0.0,-5.0,0.0,51.0,6.0,0.0,29.5,6.8,29.755000000000003,0.0,1.5,29.085,421.0,1916.0,59.0,63.0,54.5,54.0
2009-05-28,"6100 North Lemont Avenue, Chicago, IL 60646, USA",CULEX RESTUANS,61, N LEMONT AVE,T012,"6100  N LEMONT AVE, Chicago, IL",41.991429,-87.747113,8,9,0,0,0,1,0,0,0,8.2,0.0,-5.0,0.0,51.0,6.0,0.0,29.5,6.8,29.755000000000003,0.0,1.5,29.085,421.0,1916.0,59.0,63.0,54.5,54.0
2009-05-28,"3000 West 18th Street, Chicago, IL 60608, USA",CULEX PIPIENS/RESTUANS,30, W 18TH ST,T043,"3000  W 18TH ST, Chicago, IL",41.857402,-87.694991,8,1,0,0,1,0,0,0,0,8.2,0.0,-5.0,0.0,51.0,6.0,0.0,29.5,6.8,29.755000000000003,0.0,1.5,29.085,421.0,1916.0,59.0,63.0,54.5,54.0
2009-05-28,"1000 North Central Park Avenue, Chicago, IL 60651, USA",CULEX PIPIENS/RESTUANS,10, N CENTRAL PARK DR,T030,"1000  N CENTRAL PARK DR, Chicago, IL",41.899229999999996,-87.716788,9,5,0,0,1,0,0,0,0,8.2,0.0,-5.0,0.0,51.0,6.0,0.0,29.5,6.8,29.755000000000003,0.0,1.5,29.085,421.0,1916.0,59.0,63.0,54.5,54.0
2009-05-28,"1100 North Artesian Avenue, Chicago, IL 60622, USA",CULEX PIPIENS/RESTUANS,11, S ARTESIAN AVE,T160,"1100  S ARTESIAN AVE, Chicago, IL",41.903002,-87.68826700000001,8,1,0,0,1,0,0,0,0,8.2,0.0,-5.0,0.0,51.0,6.0,0.0,29.5,6.8,29.755000000000003,0.0,1.5,29.085,421.0,1916.0,59.0,63.0,54.5,54.0
2009-05-28,"6000 West Montrose Avenue, Chicago, IL 60634, USA",CULEX RESTUANS,60, W MONTROSE DR,T017,"6000  W MONTROSE DR, Chicago, IL",41.960615999999995,-87.777189,9,1,0,0,0,1,0,0,0,8.2,0.0,-5.0,0.0,51.0,6.0,0.0,29.5,6.8,29.755000000000003,0.0,1.5,29.085,421.0,1916.0,59.0,63.0,54.5,54.0
2009-05-28,"1700 North Pulaski Road, Chicago, IL 60639, USA",CULEX RESTUANS,17, N PULASKI RD,T039,"1700  N PULASKI RD, Chicago, IL",41.911823999999996,-87.726737,9,1,0,0,0,1,0,0,0,8.2,0.0,-5.0,0.0,51.0,6.0,0.0,29.5,6.8,29.755000000000003,0.0,1.5,29.085,421.0,1916.0,59.0,63.0,54.5,54.0
2009-05-28,"3500 West 51st Street, Chicago, IL 60632, USA",CULEX PIPIENS/RESTUANS,35, W 51ST ST,T062,"3500  W 51ST ST, Chicago, IL",41.800737,-87.71188000000001,8,1,0,0,1,0,0,0,0,8.2,0.0,-5.0,0.0,51.0,6.0,0.0,29.5,6.8,29.755000000000003,0.0,1.5,29.085,421.0,1916.0,59.0,63.0,54.5,54.0
2009-05-28,"1000 East 67th Street, Chicago, IL 60637, USA",CULEX PIPIENS/RESTUANS,10, E 67TH ST,T073,"1000  E 67TH ST, Chicago, IL",41.773215,-87.60088,8,8,0,0,1,0,0,0,0,8.2,0.0,-5.0,0.0,51.0,6.0,0.0,29.5,6.8,29.755000000000003,0.0,1.5,29.085,421.0,1916.0,59.0,63.0,54.5,54.0
2009-05-28,"1000 East 67th Street, Chicago, IL 60637, USA",CULEX RESTUANS,10, E 67TH ST,T073,"1000  E 67TH ST, Chicago, IL",41.773215,-87.60088,8,1,0,0,0,1,0,0,0,8.2,0.0,-5.0,0.0,51.0,6.0,0.0,29.5,6.8,29.755000000000003,0.0,1.5,29.085,421.0,1916.0,59.0,63.0,54.5,54.0
2009-05-28,"3900 South Ashland Avenue, Chicago, IL 60609, USA",CULEX PIPIENS/RESTUANS,39, S ASHLAND AVE,T074,"3900  S ASHLAND AVE, Chicago, IL",41.822536,-87.66634300000001,9,3,0,0,1,0,0,0,0,8.2,0.0,-5.0,0.0,51.0,6.0,0.0,29.5,6.8,29.755000000000003,0.0,1.5,29.085,421.0,1916.0,59.0,63.0,54.5,54.0
2009-05-28,"7100 South South Shore Drive, Chicago, IL 60649, USA",CULEX PIPIENS/RESTUANS,71, S SOUTH SHORE DR,T079,"7100  S SOUTH SHORE DR, Chicago, IL",41.766202,-87.562889,9,1,0,0,1,0,0,0,0,8.2,0.0,-5.0,0.0,51.0,6.0,0.0,29.5,6.8,29.755000000000003,0.0,1.5,29.085,421.0,1916.0,59.0,63.0,54.5,54.0
2009-05-28,"5000 South Union Avenue, Chicago, IL 60609, USA",CULEX RESTUANS,50, S UNION AVE,T082,"5000  S UNION AVE, Chicago, IL",41.803422999999995,-87.642984,8,2,0,0,0,1,0,0,0,8.2,0.0,-5.0,0.0,51.0,6.0,0.0,29.5,6.8,29.755000000000003,0.0,1.5,29.085,421.0,1916.0,59.0,63.0,54.5,54.0
2009-05-28,"7900 South South Chicago Avenue, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,79, S CHICAGO AVE,T083,"7900  S CHICAGO AVE, Chicago, IL",41.754292,-87.590773,9,3,0,0,1,0,0,0,0,8.2,0.0,-5.0,0.0,51.0,6.0,0.0,29.5,6.8,29.755000000000003,0.0,1.5,29.085,421.0,1916.0,59.0,63.0,54.5,54.0
2009-05-28,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",CULEX RESTUANS,52, S KOLMAR,T114,"5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,8,2,0,0,0,1,0,0,0,8.2,0.0,-5.0,0.0,51.0,6.0,0.0,29.5,6.8,29.755000000000003,0.0,1.5,29.085,421.0,1916.0,59.0,63.0,54.5,54.0
2009-05-28,"6300 West 64th Street, Chicago, IL 60638, USA",CULEX RESTUANS,63, W 64TH ST,T155,"6300  W 64TH ST, Chicago, IL",41.776156,-87.778927,9,1,0,0,0,1,0,0,0,8.2,0.0,-5.0,0.0,51.0,6.0,0.0,29.5,6.8,29.755000000000003,0.0,1.5,29.085,421.0,1916.0,59.0,63.0,54.5,54.0
2009-05-28,"3700 South Pulaski Road, Chicago, IL 60623, USA",CULEX PIPIENS/RESTUANS,37, S PULASKI RD,T063,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9,1,0,0,1,0,0,0,0,8.2,0.0,-5.0,0.0,51.0,6.0,0.0,29.5,6.8,29.755000000000003,0.0,1.5,29.085,421.0,1916.0,59.0,63.0,54.5,54.0
2009-05-28,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,2,0,0,1,0,0,0,0,8.2,0.0,-5.0,0.0,51.0,6.0,0.0,29.5,6.8,29.755000000000003,0.0,1.5,29.085,421.0,1916.0,59.0,63.0,54.5,54.0
2009-05-28,"South Doty Avenue, Chicago, IL, USA",CULEX RESTUANS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,1,0,0,0,1,0,0,0,8.2,0.0,-5.0,0.0,51.0,6.0,0.0,29.5,6.8,29.755000000000003,0.0,1.5,29.085,421.0,1916.0,59.0,63.0,54.5,54.0
2009-05-28,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,1,0,1,0,0,0,0,0,8.2,0.0,-5.0,0.0,51.0,6.0,0.0,29.5,6.8,29.755000000000003,0.0,1.5,29.085,421.0,1916.0,59.0,63.0,54.5,54.0
2009-05-28,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,1,0,0,1,0,0,0,0,8.2,0.0,-5.0,0.0,51.0,6.0,0.0,29.5,6.8,29.755000000000003,0.0,1.5,29.085,421.0,1916.0,59.0,63.0,54.5,54.0
2009-05-28,"South Stony Island Avenue, Chicago, IL, USA",CULEX RESTUANS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,1,0,0,0,1,0,0,0,8.2,0.0,-5.0,0.0,51.0,6.0,0.0,29.5,6.8,29.755000000000003,0.0,1.5,29.085,421.0,1916.0,59.0,63.0,54.5,54.0
2009-05-28,"South Torrence Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,13, S TORRENCE AVE,T200,"1300  S TORRENCE AVE, Chicago, IL",41.678618,-87.559308,5,1,0,0,1,0,0,0,0,8.2,0.0,-5.0,0.0,51.0,6.0,0.0,29.5,6.8,29.755000000000003,0.0,1.5,29.085,421.0,1916.0,59.0,63.0,54.5,54.0
2009-05-28,"South Brandon Avenue, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,13, S BRANDON,T209,"1300  S BRANDON, Chicago, IL",41.740641,-87.546587,5,3,0,0,1,0,0,0,0,8.2,0.0,-5.0,0.0,51.0,6.0,0.0,29.5,6.8,29.755000000000003,0.0,1.5,29.085,421.0,1916.0,59.0,63.0,54.5,54.0
2009-05-28,"3700 118th Street, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,37, E 118TH ST,T212,"3700  E 118TH ST, Chicago, IL",41.680946,-87.535198,8,1,0,0,1,0,0,0,0,8.2,0.0,-5.0,0.0,51.0,6.0,0.0,29.5,6.8,29.755000000000003,0.0,1.5,29.085,421.0,1916.0,59.0,63.0,54.5,54.0
2009-05-28,"3700 118th Street, Chicago, IL 60617, USA",CULEX RESTUANS,37, E 118TH ST,T212,"3700  E 118TH ST, Chicago, IL",41.680946,-87.535198,8,4,0,0,0,1,0,0,0,8.2,0.0,-5.0,0.0,51.0,6.0,0.0,29.5,6.8,29.755000000000003,0.0,1.5,29.085,421.0,1916.0,59.0,63.0,54.5,54.0
2009-05-28,"South Cottage Grove Avenue, Chicago, IL, USA",CULEX RESTUANS,10, S COTTAGE GROVE,T102,"1000  S COTTAGE GROVE, Chicago, IL",41.750498,-87.605294,5,1,0,0,0,1,0,0,0,8.2,0.0,-5.0,0.0,51.0,6.0,0.0,29.5,6.8,29.755000000000003,0.0,1.5,29.085,421.0,1916.0,59.0,63.0,54.5,54.0
2009-05-28,"4000 East 130th Street, Chicago, IL 60633, USA",CULEX PIPIENS/RESTUANS,40, E 130TH ST,T221,"4000  E 130TH ST, Chicago, IL",41.659112,-87.53869300000001,8,2,0,0,1,0,0,0,0,8.2,0.0,-5.0,0.0,51.0,6.0,0.0,29.5,6.8,29.755000000000003,0.0,1.5,29.085,421.0,1916.0,59.0,63.0,54.5,54.0
2009-05-28,"4000 East 130th Street, Chicago, IL 60633, USA",CULEX PIPIENS,40, E 130TH ST,T221,"4000  E 130TH ST, Chicago, IL",41.659112,-87.53869300000001,8,1,0,1,0,0,0,0,0,8.2,0.0,-5.0,0.0,51.0,6.0,0.0,29.5,6.8,29.755000000000003,0.0,1.5,29.085,421.0,1916.0,59.0,63.0,54.5,54.0
2009-05-28,"9100 West Higgins Road, Rosemont, IL 60018, USA",CULEX RESTUANS,91, W HIGGINS RD,T009,"9100  W HIGGINS RD, Chicago, IL",41.992478000000006,-87.862995,8,1,0,0,0,1,0,0,0,8.2,0.0,-5.0,0.0,51.0,6.0,0.0,29.5,6.8,29.755000000000003,0.0,1.5,29.085,421.0,1916.0,59.0,63.0,54.5,54.0
2009-05-28,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,30,0,0,0,1,0,0,0,8.2,0.0,-5.0,0.0,51.0,6.0,0.0,29.5,6.8,29.755000000000003,0.0,1.5,29.085,421.0,1916.0,59.0,63.0,54.5,54.0
2009-05-28,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,4,0,0,0,1,0,0,0,8.2,0.0,-5.0,0.0,51.0,6.0,0.0,29.5,6.8,29.755000000000003,0.0,1.5,29.085,421.0,1916.0,59.0,63.0,54.5,54.0
2009-06-02,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,41, N OAK PARK AVE,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,29,0,0,1,0,0,0,0,8.6,0.0,-10.0,0.0,46.5,10.0,0.09,3.0,7.8500000000000005,30.08,0.0,1.5,29.39,419.0,1920.0,55.0,60.5,49.0,50.5
2009-06-02,"2500 West Grand Avenue, Chicago, IL 60654, USA",CULEX PIPIENS/RESTUANS,25, W GRAND AVE,T046,"2500  W GRAND AVE, Chicago, IL",41.891118,-87.65449100000001,8,1,0,0,1,0,0,0,0,8.6,0.0,-10.0,0.0,46.5,10.0,0.09,3.0,7.8500000000000005,30.08,0.0,1.5,29.39,419.0,1920.0,55.0,60.5,49.0,50.5
2009-06-02,"2500 West Grand Avenue, Chicago, IL 60654, USA",CULEX RESTUANS,25, W GRAND AVE,T046,"2500  W GRAND AVE, Chicago, IL",41.891118,-87.65449100000001,8,1,0,0,0,1,0,0,0,8.6,0.0,-10.0,0.0,46.5,10.0,0.09,3.0,7.8500000000000005,30.08,0.0,1.5,29.39,419.0,1920.0,55.0,60.5,49.0,50.5
2009-06-02,"1100 Roosevelt Road, Chicago, IL 60608, USA",CULEX PIPIENS/RESTUANS,11, W ROOSEVELT,T048,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,3,0,0,1,0,0,0,0,8.6,0.0,-10.0,0.0,46.5,10.0,0.09,3.0,7.8500000000000005,30.08,0.0,1.5,29.39,419.0,1920.0,55.0,60.5,49.0,50.5
2009-06-02,"1100 West Chicago Avenue, Chicago, IL 60642, USA",CULEX RESTUANS,11, W CHICAGO,T049,"1100  W CHICAGO, Chicago, IL",41.896282,-87.655232,8,1,0,0,0,1,0,0,0,8.6,0.0,-10.0,0.0,46.5,10.0,0.09,3.0,7.8500000000000005,30.08,0.0,1.5,29.39,419.0,1920.0,55.0,60.5,49.0,50.5
2009-06-02,"2200 North Cannon Drive, Chicago, IL 60614, USA",CULEX PIPIENS/RESTUANS,22, N CANNON DR,T054,"2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,8,4,0,0,1,0,0,0,0,8.6,0.0,-10.0,0.0,46.5,10.0,0.09,3.0,7.8500000000000005,30.08,0.0,1.5,29.39,419.0,1920.0,55.0,60.5,49.0,50.5
2009-06-02,"2200 North Cannon Drive, Chicago, IL 60614, USA",CULEX RESTUANS,22, N CANNON DR,T054,"2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,8,3,0,0,0,1,0,0,0,8.6,0.0,-10.0,0.0,46.5,10.0,0.09,3.0,7.8500000000000005,30.08,0.0,1.5,29.39,419.0,1920.0,55.0,60.5,49.0,50.5
2009-06-02,"2200 North Cannon Drive, Chicago, IL 60614, USA",CULEX PIPIENS,22, N CANNON DR,T054,"2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,8,1,0,1,0,0,0,0,0,8.6,0.0,-10.0,0.0,46.5,10.0,0.09,3.0,7.8500000000000005,30.08,0.0,1.5,29.39,419.0,1920.0,55.0,60.5,49.0,50.5
2009-06-02,"1700 West 95th Street, Chicago, IL 60643, USA",CULEX PIPIENS/RESTUANS,17, W 95TH ST,T094,"1700  W 95TH ST, Chicago, IL",41.720848,-87.666014,9,6,0,0,1,0,0,0,0,8.6,0.0,-10.0,0.0,46.5,10.0,0.09,3.0,7.8500000000000005,30.08,0.0,1.5,29.39,419.0,1920.0,55.0,60.5,49.0,50.5
2009-06-02,"1700 West 95th Street, Chicago, IL 60643, USA",CULEX RESTUANS,17, W 95TH ST,T094,"1700  W 95TH ST, Chicago, IL",41.720848,-87.666014,9,1,0,0,0,1,0,0,0,8.6,0.0,-10.0,0.0,46.5,10.0,0.09,3.0,7.8500000000000005,30.08,0.0,1.5,29.39,419.0,1920.0,55.0,60.5,49.0,50.5
2009-06-02,"1500 North Long Avenue, Chicago, IL 60651, USA",CULEX PIPIENS/RESTUANS,15, N LONG AVE,T153,"1500  N LONG AVE, Chicago, IL",41.907645,-87.760886,8,1,0,0,1,0,0,0,0,8.6,0.0,-10.0,0.0,46.5,10.0,0.09,3.0,7.8500000000000005,30.08,0.0,1.5,29.39,419.0,1920.0,55.0,60.5,49.0,50.5
2009-06-02,"8900 South Carpenter Street, Chicago, IL 60620, USA",CULEX PIPIENS/RESTUANS,89, S CARPENTER ST,T159,"8900  S CARPENTER ST, Chicago, IL",41.732984,-87.649642,8,22,0,0,1,0,0,0,0,8.6,0.0,-10.0,0.0,46.5,10.0,0.09,3.0,7.8500000000000005,30.08,0.0,1.5,29.39,419.0,1920.0,55.0,60.5,49.0,50.5
2009-06-02,"8900 South Carpenter Street, Chicago, IL 60620, USA",CULEX RESTUANS,89, S CARPENTER ST,T159,"8900  S CARPENTER ST, Chicago, IL",41.732984,-87.649642,8,6,0,0,0,1,0,0,0,8.6,0.0,-10.0,0.0,46.5,10.0,0.09,3.0,7.8500000000000005,30.08,0.0,1.5,29.39,419.0,1920.0,55.0,60.5,49.0,50.5
2009-06-02,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,36, N PITTSBURGH AVE,T011,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8,7,0,0,1,0,0,0,0,8.6,0.0,-10.0,0.0,46.5,10.0,0.09,3.0,7.8500000000000005,30.08,0.0,1.5,29.39,419.0,1920.0,55.0,60.5,49.0,50.5
2009-06-02,"7200 North Oketo Avenue, Chicago, IL 60631, USA",CULEX RESTUANS,72, N OKETO AVE,T016,"7200  N OKETO AVE, Chicago, IL",42.011601,-87.81150600000001,8,8,0,0,0,1,0,0,0,8.6,0.0,-10.0,0.0,46.5,10.0,0.09,3.0,7.8500000000000005,30.08,0.0,1.5,29.39,419.0,1920.0,55.0,60.5,49.0,50.5
2009-06-02,"5800 North Western Avenue, Chicago, IL 60659, USA",CULEX PIPIENS/RESTUANS,58, N WESTERN AVE,T028,"5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,9,6,0,0,1,0,0,0,0,8.6,0.0,-10.0,0.0,46.5,10.0,0.09,3.0,7.8500000000000005,30.08,0.0,1.5,29.39,419.0,1920.0,55.0,60.5,49.0,50.5
2009-06-02,"5800 North Western Avenue, Chicago, IL 60659, USA",CULEX RESTUANS,58, N WESTERN AVE,T028,"5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,9,4,0,0,0,1,0,0,0,8.6,0.0,-10.0,0.0,46.5,10.0,0.09,3.0,7.8500000000000005,30.08,0.0,1.5,29.39,419.0,1920.0,55.0,60.5,49.0,50.5
2009-06-02,"5000 South Central Avenue, Chicago, IL 60638, USA",CULEX PIPIENS/RESTUANS,50, S CENTRAL AVE,T031,"5000  S CENTRAL AVE, Chicago, IL",41.801497999999995,-87.763416,9,23,0,0,1,0,0,0,0,8.6,0.0,-10.0,0.0,46.5,10.0,0.09,3.0,7.8500000000000005,30.08,0.0,1.5,29.39,419.0,1920.0,55.0,60.5,49.0,50.5
2009-06-02,"5000 South Central Avenue, Chicago, IL 60638, USA",CULEX RESTUANS,50, S CENTRAL AVE,T031,"5000  S CENTRAL AVE, Chicago, IL",41.801497999999995,-87.763416,9,13,0,0,0,1,0,0,0,8.6,0.0,-10.0,0.0,46.5,10.0,0.09,3.0,7.8500000000000005,30.08,0.0,1.5,29.39,419.0,1920.0,55.0,60.5,49.0,50.5
2009-06-02,"5000 South Central Avenue, Chicago, IL 60638, USA",CULEX PIPIENS,50, S CENTRAL AVE,T031,"5000  S CENTRAL AVE, Chicago, IL",41.801497999999995,-87.763416,9,3,0,1,0,0,0,0,0,8.6,0.0,-10.0,0.0,46.5,10.0,0.09,3.0,7.8500000000000005,30.08,0.0,1.5,29.39,419.0,1920.0,55.0,60.5,49.0,50.5
2009-06-02,"1400 North Sacramento Avenue, Chicago, IL 60622, USA",CULEX PIPIENS/RESTUANS,14, N HUMBOLDT DR,T033,"1400  N HUMBOLDT DR, Chicago, IL",41.906638,-87.701431,9,1,0,0,1,0,0,0,0,8.6,0.0,-10.0,0.0,46.5,10.0,0.09,3.0,7.8500000000000005,30.08,0.0,1.5,29.39,419.0,1920.0,55.0,60.5,49.0,50.5
2009-06-02,"South Vincennes Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,10, S VINCENNES,T089,"1000  S VINCENNES, Chicago, IL",41.723195000000004,-87.64997,5,2,0,0,1,0,0,0,0,8.6,0.0,-10.0,0.0,46.5,10.0,0.09,3.0,7.8500000000000005,30.08,0.0,1.5,29.39,419.0,1920.0,55.0,60.5,49.0,50.5
2009-06-02,"South Vincennes Avenue, Chicago, IL, USA",CULEX RESTUANS,10, S VINCENNES,T089,"1000  S VINCENNES, Chicago, IL",41.723195000000004,-87.64997,5,3,0,0,0,1,0,0,0,8.6,0.0,-10.0,0.0,46.5,10.0,0.09,3.0,7.8500000000000005,30.08,0.0,1.5,29.39,419.0,1920.0,55.0,60.5,49.0,50.5
2009-06-02,"South Vincennes Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S VINCENNES,T089,"1000  S VINCENNES, Chicago, IL",41.723195000000004,-87.64997,5,1,0,1,0,0,0,0,0,8.6,0.0,-10.0,0.0,46.5,10.0,0.09,3.0,7.8500000000000005,30.08,0.0,1.5,29.39,419.0,1920.0,55.0,60.5,49.0,50.5
2009-06-02,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",CULEX PIPIENS/RESTUANS,11, S ASHLAND AVE,T090,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,9,11,0,0,1,0,0,0,0,8.6,0.0,-10.0,0.0,46.5,10.0,0.09,3.0,7.8500000000000005,30.08,0.0,1.5,29.39,419.0,1920.0,55.0,60.5,49.0,50.5
2009-06-02,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",CULEX RESTUANS,11, S ASHLAND AVE,T090,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,9,8,0,0,0,1,0,0,0,8.6,0.0,-10.0,0.0,46.5,10.0,0.09,3.0,7.8500000000000005,30.08,0.0,1.5,29.39,419.0,1920.0,55.0,60.5,49.0,50.5
2009-06-02,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",CULEX PIPIENS,11, S ASHLAND AVE,T090,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,9,4,0,1,0,0,0,0,0,8.6,0.0,-10.0,0.0,46.5,10.0,0.09,3.0,7.8500000000000005,30.08,0.0,1.5,29.39,419.0,1920.0,55.0,60.5,49.0,50.5
2009-06-02,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX PIPIENS/RESTUANS,42, W 127TH PL,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.72460799999999,8,25,0,0,1,0,0,0,0,8.6,0.0,-10.0,0.0,46.5,10.0,0.09,3.0,7.8500000000000005,30.08,0.0,1.5,29.39,419.0,1920.0,55.0,60.5,49.0,50.5
2009-06-02,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX PIPIENS/RESTUANS,42, W 127TH PL,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.72460799999999,8,36,0,0,1,0,0,0,0,8.6,0.0,-10.0,0.0,46.5,10.0,0.09,3.0,7.8500000000000005,30.08,0.0,1.5,29.39,419.0,1920.0,55.0,60.5,49.0,50.5
2009-06-02,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX RESTUANS,42, W 127TH PL,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.72460799999999,8,16,0,0,0,1,0,0,0,8.6,0.0,-10.0,0.0,46.5,10.0,0.09,3.0,7.8500000000000005,30.08,0.0,1.5,29.39,419.0,1920.0,55.0,60.5,49.0,50.5
2009-06-02,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX PIPIENS,42, W 127TH PL,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.72460799999999,8,4,0,1,0,0,0,0,0,8.6,0.0,-10.0,0.0,46.5,10.0,0.09,3.0,7.8500000000000005,30.08,0.0,1.5,29.39,419.0,1920.0,55.0,60.5,49.0,50.5
2009-06-02,"2800 North Francisco Avenue, Chicago, IL 60618, USA",CULEX PIPIENS/RESTUANS,28, N FRANCISCO AVE,T147,"2800  N FRANCISCO AVE, Chicago, IL",41.932094,-87.700117,8,10,0,0,1,0,0,0,0,8.6,0.0,-10.0,0.0,46.5,10.0,0.09,3.0,7.8500000000000005,30.08,0.0,1.5,29.39,419.0,1920.0,55.0,60.5,49.0,50.5
2009-06-02,"2800 North Francisco Avenue, Chicago, IL 60618, USA",CULEX RESTUANS,28, N FRANCISCO AVE,T147,"2800  N FRANCISCO AVE, Chicago, IL",41.932094,-87.700117,8,10,0,0,0,1,0,0,0,8.6,0.0,-10.0,0.0,46.5,10.0,0.09,3.0,7.8500000000000005,30.08,0.0,1.5,29.39,419.0,1920.0,55.0,60.5,49.0,50.5
