Date,Num_Duplicates,WnvPresent,Year,Month,Day,CULEX ERRATICUS,CULEX PIPIENS,CULEX PIPIENS/RESTUANS,CULEX RESTUANS,CULEX SALINARIUS,CULEX TARSALIS,CULEX TERRITANS,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Cool,Sunrise,Sunset,PrecipTotal,ResultSpeed,ResultDir
2009-07-17,1,0,2009,7,17,0,0,0,1,0,0,0,70,58,64,-10,52,57, 0,0431,1925,0.001,10.1,29
2009-07-17,1,0,2009,7,17,0,0,1,0,0,0,0,70,58,64,-10,52,57, 0,0431,1925,0.001,10.1,29
2009-07-17,1,0,2009,7,17,0,0,0,1,0,0,0,70,58,64,-10,52,57, 0,0431,1925,0.001,10.1,29
2009-07-17,1,0,2009,7,17,0,1,0,0,0,0,0,70,58,64,-10,52,57, 0,0431,1925,0.001,10.1,29
2009-07-17,2,0,2009,7,17,0,0,1,0,0,0,0,70,58,64,-10,52,57, 0,0431,1925,0.001,10.1,29
2009-07-17,2,0,2009,7,17,0,0,1,0,0,0,0,70,58,64,-10,52,57, 0,0431,1925,0.001,10.1,29
2009-07-17,1,0,2009,7,17,0,0,0,1,0,0,0,70,58,64,-10,52,57, 0,0431,1925,0.001,10.1,29
2009-07-17,1,0,2009,7,17,0,1,0,0,0,0,0,70,58,64,-10,52,57, 0,0431,1925,0.001,10.1,29
2009-07-17,1,0,2009,7,17,0,0,1,0,0,0,0,70,58,64,-10,52,57, 0,0431,1925,0.001,10.1,29
2009-07-17,1,0,2009,7,17,0,0,0,1,0,0,0,70,58,64,-10,52,57, 0,0431,1925,0.001,10.1,29
2009-07-17,1,0,2009,7,17,0,0,1,0,0,0,0,70,58,64,-10,52,57, 0,0431,1925,0.001,10.1,29
2009-07-17,1,0,2009,7,17,0,0,0,1,0,0,0,70,58,64,-10,52,57, 0,0431,1925,0.001,10.1,29
2009-07-17,1,0,2009,7,17,0,1,0,0,0,0,0,70,58,64,-10,52,57, 0,0431,1925,0.001,10.1,29
2009-07-17,2,0,2009,7,17,0,0,1,0,0,0,0,70,58,64,-10,52,57, 0,0431,1925,0.001,10.1,29
2009-07-17,2,0,2009,7,17,0,0,1,0,0,0,0,70,58,64,-10,52,57, 0,0431,1925,0.001,10.1,29
2009-07-17,1,0,2009,7,17,0,0,0,1,0,0,0,70,58,64,-10,52,57, 0,0431,1925,0.001,10.1,29
2009-07-17,1,0,2009,7,17,0,1,0,0,0,0,0,70,58,64,-10,52,57, 0,0431,1925,0.001,10.1,29
2009-07-17,2,0,2009,7,17,0,0,1,0,0,0,0,70,57,64,-10,51,56, 0,0431,1925,0.00,10.6,30
2009-07-17,2,0,2009,7,17,0,0,1,0,0,0,0,70,57,64,-10,51,56, 0,0431,1925,0.00,10.6,30
2009-07-17,1,0,2009,7,17,0,0,0,1,0,0,0,70,57,64,-10,51,56, 0,0431,1925,0.00,10.6,30
2009-07-17,1,0,2009,7,17,0,1,0,0,0,0,0,70,57,64,-10,51,56, 0,0431,1925,0.00,10.6,30
2009-07-17,8,0,2009,7,17,0,0,1,0,0,0,0,70,57,64,-10,51,56, 0,0431,1925,0.00,10.6,30
2009-07-17,8,0,2009,7,17,0,0,1,0,0,0,0,70,57,64,-10,51,56, 0,0431,1925,0.00,10.6,30
2009-07-17,8,0,2009,7,17,0,0,1,0,0,0,0,70,57,64,-10,51,56, 0,0431,1925,0.00,10.6,30
2009-07-17,8,0,2009,7,17,0,0,1,0,0,0,0,70,57,64,-10,51,56, 0,0431,1925,0.00,10.6,30
2009-07-17,8,0,2009,7,17,0,0,1,0,0,0,0,70,57,64,-10,51,56, 0,0431,1925,0.00,10.6,30
2009-07-17,8,0,2009,7,17,0,0,1,0,0,0,0,70,57,64,-10,51,56, 0,0431,1925,0.00,10.6,30
2009-07-17,8,0,2009,7,17,0,0,1,0,0,0,0,70,57,64,-10,51,56, 0,0431,1925,0.00,10.6,30
2009-07-17,8,0,2009,7,17,0,0,1,0,0,0,0,70,57,64,-10,51,56, 0,0431,1925,0.00,10.6,30
2009-07-17,5,0,2009,7,17,0,0,0,1,0,0,0,70,57,64,-10,51,56, 0,0431,1925,0.00,10.6,30
2009-07-17,5,0,2009,7,17,0,0,0,1,0,0,0,70,57,64,-10,51,56, 0,0431,1925,0.00,10.6,30
2009-07-17,5,0,2009,7,17,0,0,0,1,0,0,0,70,57,64,-10,51,56, 0,0431,1925,0.00,10.6,30
2009-07-17,5,0,2009,7,17,0,0,0,1,0,0,0,70,57,64,-10,51,56, 0,0431,1925,0.00,10.6,30
2009-07-17,5,0,2009,7,17,0,0,0,1,0,0,0,70,57,64,-10,51,56, 0,0431,1925,0.00,10.6,30
2009-07-17,1,0,2009,7,17,0,1,0,0,0,0,0,70,57,64,-10,51,56, 0,0431,1925,0.00,10.6,30
2009-07-17,1,0,2009,7,17,0,0,1,0,0,0,0,70,57,64,-10,51,56, 0,0431,1925,0.00,10.6,30
2009-07-17,2,0,2009,7,17,0,0,0,1,0,0,0,70,57,64,-10,51,56, 0,0431,1925,0.00,10.6,30
2009-07-17,2,0,2009,7,17,0,0,0,1,0,0,0,70,57,64,-10,51,56, 0,0431,1925,0.00,10.6,30
2009-07-17,2,0,2009,7,17,0,1,0,0,0,0,0,70,57,64,-10,51,56, 0,0431,1925,0.00,10.6,30
2009-07-17,2,0,2009,7,17,0,1,0,0,0,0,0,70,57,64,-10,51,56, 0,0431,1925,0.00,10.6,30
2009-07-17,1,0,2009,7,17,0,0,1,0,0,0,0,70,57,64,-10,51,56, 0,0431,1925,0.00,10.6,30
2009-07-17,1,0,2009,7,17,0,0,0,1,0,0,0,70,57,64,-10,51,56, 0,0431,1925,0.00,10.6,30
2009-07-17,1,0,2009,7,17,0,1,0,0,0,0,0,70,57,64,-10,51,56, 0,0431,1925,0.00,10.6,30
2009-07-17,1,0,2009,7,17,0,1,0,0,0,0,0,70,57,64,-10,51,56, 0,0431,1925,0.00,10.6,30
2009-07-17,1,0,2009,7,17,0,0,1,0,0,0,0,70,58,64,-10,52,57, 0,0431,1925,0.001,10.1,29
2009-07-17,1,0,2009,7,17,0,0,0,1,0,0,0,70,58,64,-10,52,57, 0,0431,1925,0.001,10.1,29
2009-07-17,1,0,2009,7,17,0,1,0,0,0,0,0,70,58,64,-10,52,57, 0,0431,1925,0.001,10.1,29
2009-07-17,1,0,2009,7,17,0,0,1,0,0,0,0,70,58,64,-10,52,57, 0,0431,1925,0.001,10.1,29
2009-07-24,5,1,2009,7,24,0,0,1,0,0,0,0,83,61,72,-2,59,64, 7,0437,1919,0.14,8.9,23
2009-07-24,5,1,2009,7,24,0,0,1,0,0,0,0,83,61,72,-2,59,64, 7,0437,1919,0.14,8.9,23
2009-07-24,5,1,2009,7,24,0,0,1,0,0,0,0,83,61,72,-2,59,64, 7,0437,1919,0.14,8.9,23
2009-07-24,5,1,2009,7,24,0,0,1,0,0,0,0,83,61,72,-2,59,64, 7,0437,1919,0.14,8.9,23
2009-07-24,5,1,2009,7,24,0,0,1,0,0,0,0,83,61,72,-2,59,64, 7,0437,1919,0.14,8.9,23
2009-07-24,1,0,2009,7,24,0,0,0,1,0,0,0,83,61,72,-2,59,64, 7,0437,1919,0.14,8.9,23
2009-07-24,1,0,2009,7,24,0,1,0,0,0,0,0,83,61,72,-2,59,64, 7,0437,1919,0.14,8.9,23
2009-07-24,1,0,2009,7,24,0,0,1,0,0,0,0,83,62,73,-2,60,65, 8,0437,1919,0.19,8.7,23
2009-07-24,1,0,2009,7,24,0,0,1,0,0,0,0,83,62,73,-2,60,65, 8,0437,1919,0.19,8.7,23
2009-07-24,2,0,2009,7,24,0,0,0,1,0,0,0,83,62,73,-2,60,65, 8,0437,1919,0.19,8.7,23
2009-07-24,2,0,2009,7,24,0,0,0,1,0,0,0,83,62,73,-2,60,65, 8,0437,1919,0.19,8.7,23
2009-07-24,1,0,2009,7,24,0,1,0,0,0,0,0,83,62,73,-2,60,65, 8,0437,1919,0.19,8.7,23
2009-07-24,1,0,2009,7,24,0,0,0,0,1,0,0,83,62,73,-2,60,65, 8,0437,1919,0.19,8.7,23
2009-07-24,2,0,2009,7,24,0,0,1,0,0,0,0,83,61,72,-2,59,64, 7,0437,1919,0.14,8.9,23
2009-07-24,2,0,2009,7,24,0,0,1,0,0,0,0,83,61,72,-2,59,64, 7,0437,1919,0.14,8.9,23
2009-07-24,2,0,2009,7,24,0,0,0,1,0,0,0,83,61,72,-2,59,64, 7,0437,1919,0.14,8.9,23
2009-07-24,2,0,2009,7,24,0,0,0,1,0,0,0,83,61,72,-2,59,64, 7,0437,1919,0.14,8.9,23
2009-07-24,1,0,2009,7,24,0,0,1,0,0,0,0,83,61,72,-2,59,64, 7,0437,1919,0.14,8.9,23
2009-07-24,1,0,2009,7,24,0,0,0,1,0,0,0,83,61,72,-2,59,64, 7,0437,1919,0.14,8.9,23
2009-07-24,1,0,2009,7,24,0,1,0,0,0,0,0,83,61,72,-2,59,64, 7,0437,1919,0.14,8.9,23
2009-07-24,1,0,2009,7,24,0,0,1,0,0,0,0,83,61,72,-2,59,64, 7,0437,1919,0.14,8.9,23
2009-07-24,1,0,2009,7,24,0,0,0,1,0,0,0,83,61,72,-2,59,64, 7,0437,1919,0.14,8.9,23
2009-07-24,1,0,2009,7,24,0,1,0,0,0,0,0,83,61,72,-2,59,64, 7,0437,1919,0.14,8.9,23
2009-07-24,1,0,2009,7,24,0,0,1,0,0,0,0,83,61,72,-2,59,64, 7,0437,1919,0.14,8.9,23
2009-07-24,1,0,2009,7,24,0,0,0,1,0,0,0,83,61,72,-2,59,64, 7,0437,1919,0.14,8.9,23
2009-07-24,1,0,2009,7,24,0,1,0,0,0,0,0,83,61,72,-2,59,64, 7,0437,1919,0.14,8.9,23
2009-07-24,1,0,2009,7,24,0,0,1,0,0,0,0,83,61,72,-2,59,64, 7,0437,1919,0.14,8.9,23
2009-07-24,1,0,2009,7,24,0,0,0,1,0,0,0,83,61,72,-2,59,64, 7,0437,1919,0.14,8.9,23
2009-07-24,1,0,2009,7,24,0,1,0,0,0,0,0,83,61,72,-2,59,64, 7,0437,1919,0.14,8.9,23
2009-07-24,1,1,2009,7,24,0,0,1,0,0,0,0,83,62,73,-2,60,65, 8,0437,1919,0.19,8.7,23
2009-07-24,1,0,2009,7,24,0,0,0,1,0,0,0,83,62,73,-2,60,65, 8,0437,1919,0.19,8.7,23
2009-07-24,1,0,2009,7,24,0,1,0,0,0,0,0,83,62,73,-2,60,65, 8,0437,1919,0.19,8.7,23
2009-07-24,1,0,2009,7,24,0,0,0,0,0,0,1,83,62,73,-2,60,65, 8,0437,1919,0.19,8.7,23
2009-07-24,1,0,2009,7,24,0,0,1,0,0,0,0,83,62,73,-2,60,65, 8,0437,1919,0.19,8.7,23
2009-07-24,1,0,2009,7,24,0,0,0,1,0,0,0,83,62,73,-2,60,65, 8,0437,1919,0.19,8.7,23
2009-07-24,1,0,2009,7,24,0,0,0,1,0,0,0,83,62,73,-2,60,65, 8,0437,1919,0.19,8.7,23
2009-07-24,1,0,2009,7,24,0,0,1,0,0,0,0,83,61,72,-2,59,64, 7,0437,1919,0.14,8.9,23
2009-07-24,1,0,2009,7,24,0,0,0,1,0,0,0,83,61,72,-2,59,64, 7,0437,1919,0.14,8.9,23
2009-07-24,1,0,2009,7,24,0,0,1,0,0,0,0,83,61,72,-2,59,64, 7,0437,1919,0.14,8.9,23
2009-07-24,1,0,2009,7,24,0,0,0,1,0,0,0,83,61,72,-2,59,64, 7,0437,1919,0.14,8.9,23
2009-07-24,1,0,2009,7,24,0,0,1,0,0,0,0,83,61,72,-2,59,64, 7,0437,1919,0.14,8.9,23
2009-07-24,1,0,2009,7,24,0,0,0,1,0,0,0,83,61,72,-2,59,64, 7,0437,1919,0.14,8.9,23
2009-07-24,1,0,2009,7,24,0,1,0,0,0,0,0,83,61,72,-2,59,64, 7,0437,1919,0.14,8.9,23
2009-07-24,1,0,2009,7,24,0,0,1,0,0,0,0,83,61,72,-2,59,64, 7,0437,1919,0.14,8.9,23
2009-07-24,1,0,2009,7,24,0,0,0,1,0,0,0,83,61,72,-2,59,64, 7,0437,1919,0.14,8.9,23
2009-07-24,1,0,2009,7,24,0,1,0,0,0,0,0,83,61,72,-2,59,64, 7,0437,1919,0.14,8.9,23
2009-07-24,1,0,2009,7,24,0,0,1,0,0,0,0,83,61,72,-2,59,64, 7,0437,1919,0.14,8.9,23
2009-07-24,1,0,2009,7,24,0,0,0,1,0,0,0,83,61,72,-2,59,64, 7,0437,1919,0.14,8.9,23
2009-07-24,1,0,2009,7,24,0,0,1,0,0,0,0,83,61,72,-2,59,64, 7,0437,1919,0.14,8.9,23
2009-07-24,1,0,2009,7,24,0,0,0,1,0,0,0,83,61,72,-2,59,64, 7,0437,1919,0.14,8.9,23
2009-07-24,1,0,2009,7,24,0,0,1,0,0,0,0,83,62,73,-2,60,65, 8,0437,1919,0.19,8.7,23
2009-07-24,1,0,2009,7,24,0,0,1,0,0,0,0,83,62,73,-2,60,65, 8,0437,1919,0.19,8.7,23
2009-07-24,1,0,2009,7,24,0,0,0,1,0,0,0,83,62,73,-2,60,65, 8,0437,1919,0.19,8.7,23
2009-07-24,1,0,2009,7,24,0,0,1,0,0,0,0,83,62,73,-2,60,65, 8,0437,1919,0.19,8.7,23
2009-07-24,1,0,2009,7,24,0,0,1,0,0,0,0,83,61,72,-2,59,64, 7,0437,1919,0.14,8.9,23
2009-07-24,1,0,2009,7,24,0,1,0,0,0,0,0,83,61,72,-2,59,64, 7,0437,1919,0.14,8.9,23
2009-07-24,1,0,2009,7,24,0,0,1,0,0,0,0,83,61,72,-2,59,64, 7,0437,1919,0.14,8.9,23
2009-07-24,1,0,2009,7,24,0,0,0,1,0,0,0,83,61,72,-2,59,64, 7,0437,1919,0.14,8.9,23
2009-07-24,1,0,2009,7,24,0,0,1,0,0,0,0,83,61,72,-2,59,64, 7,0437,1919,0.14,8.9,23
2009-07-24,1,0,2009,7,24,0,0,1,0,0,0,0,83,62,73,-2,60,65, 8,0437,1919,0.19,8.7,23
2009-07-24,1,0,2009,7,24,0,0,1,0,0,0,0,83,62,73,-2,60,65, 8,0437,1919,0.19,8.7,23
2009-07-24,1,0,2009,7,24,0,0,0,1,0,0,0,83,62,73,-2,60,65, 8,0437,1919,0.19,8.7,23
2009-07-24,1,0,2009,7,24,0,1,0,0,0,0,0,83,62,73,-2,60,65, 8,0437,1919,0.19,8.7,23
2009-07-24,1,0,2009,7,24,0,0,1,0,0,0,0,83,62,73,-2,60,65, 8,0437,1919,0.19,8.7,23
2009-07-24,1,0,2009,7,24,0,0,0,1,0,0,0,83,62,73,-2,60,65, 8,0437,1919,0.19,8.7,23
2009-07-24,1,0,2009,7,24,0,0,1,0,0,0,0,83,62,73,-2,60,65, 8,0437,1919,0.19,8.7,23
2009-07-24,1,0,2009,7,24,0,0,1,0,0,0,0,83,62,73,-2,60,65, 8,0437,1919,0.19,8.7,23
2009-07-24,1,0,2009,7,24,0,0,0,1,0,0,0,83,62,73,-2,60,65, 8,0437,1919,0.19,8.7,23
2009-07-24,1,0,2009,7,24,0,0,1,0,0,0,0,83,62,73,-2,60,65, 8,0437,1919,0.19,8.7,23
2009-07-24,1,0,2009,7,24,0,0,1,0,0,0,0,83,62,73,-2,60,65, 8,0437,1919,0.19,8.7,23
2009-07-24,1,0,2009,7,24,0,0,0,1,0,0,0,83,62,73,-2,60,65, 8,0437,1919,0.19,8.7,23
2009-07-24,1,0,2009,7,24,0,1,0,0,0,0,0,83,62,73,-2,60,65, 8,0437,1919,0.19,8.7,23
2009-07-24,1,0,2009,7,24,0,1,0,0,0,0,0,83,62,73,-2,60,65, 8,0437,1919,0.19,8.7,23
2009-07-24,1,0,2009,7,24,0,0,1,0,0,0,0,83,61,72,-2,59,64, 7,0437,1919,0.14,8.9,23
2009-07-24,1,0,2009,7,24,0,0,0,1,0,0,0,83,61,72,-2,59,64, 7,0437,1919,0.14,8.9,23
2009-07-24,1,0,2009,7,24,0,0,1,0,0,0,0,83,61,72,-2,59,64, 7,0437,1919,0.14,8.9,23
2009-07-24,1,0,2009,7,24,0,0,0,1,0,0,0,83,61,72,-2,59,64, 7,0437,1919,0.14,8.9,23
2009-07-24,1,0,2009,7,24,0,1,0,0,0,0,0,83,61,72,-2,59,64, 7,0437,1919,0.14,8.9,23
2009-07-24,2,0,2009,7,24,0,0,1,0,0,0,0,83,61,72,-2,59,64, 7,0437,1919,0.14,8.9,23
2009-07-24,2,0,2009,7,24,0,0,1,0,0,0,0,83,61,72,-2,59,64, 7,0437,1919,0.14,8.9,23
2009-07-24,1,0,2009,7,24,0,0,0,1,0,0,0,83,61,72,-2,59,64, 7,0437,1919,0.14,8.9,23
2009-07-24,1,0,2009,7,24,0,1,0,0,0,0,0,83,61,72,-2,59,64, 7,0437,1919,0.14,8.9,23
2009-07-24,1,0,2009,7,24,0,0,0,0,0,0,1,83,61,72,-2,59,64, 7,0437,1919,0.14,8.9,23
2009-07-24,5,0,2009,7,24,0,0,1,0,0,0,0,83,62,73,-2,60,65, 8,0437,1919,0.19,8.7,23
2009-07-24,5,0,2009,7,24,0,0,1,0,0,0,0,83,62,73,-2,60,65, 8,0437,1919,0.19,8.7,23
2009-07-24,5,0,2009,7,24,0,0,1,0,0,0,0,83,62,73,-2,60,65, 8,0437,1919,0.19,8.7,23
2009-07-24,5,0,2009,7,24,0,0,1,0,0,0,0,83,62,73,-2,60,65, 8,0437,1919,0.19,8.7,23
2009-07-24,5,0,2009,7,24,0,0,1,0,0,0,0,83,62,73,-2,60,65, 8,0437,1919,0.19,8.7,23
2009-07-24,1,0,2009,7,24,0,0,0,1,0,0,0,83,62,73,-2,60,65, 8,0437,1919,0.19,8.7,23
2009-07-24,1,0,2009,7,24,0,1,0,0,0,0,0,83,62,73,-2,60,65, 8,0437,1919,0.19,8.7,23
2009-07-24,1,0,2009,7,24,0,0,0,1,0,0,0,83,61,72,-2,59,64, 7,0437,1919,0.14,8.9,23
2009-07-24,1,0,2009,7,24,0,0,1,0,0,0,0,83,62,73,-2,60,65, 8,0437,1919,0.19,8.7,23
2009-07-24,1,0,2009,7,24,0,0,0,1,0,0,0,83,62,73,-2,60,65, 8,0437,1919,0.19,8.7,23
2009-07-27,1,0,2009,7,27,0,0,1,0,0,0,0,84,66,75, 0,61,67,10,0440,1917,0.03,9.2,23
2009-07-27,1,0,2009,7,27,0,0,0,1,0,0,0,84,66,75, 0,61,67,10,0440,1917,0.03,9.2,23
2009-07-27,1,0,2009,7,27,0,1,0,0,0,0,0,84,66,75, 0,61,67,10,0440,1917,0.03,9.2,23
2009-07-27,1,0,2009,7,27,0,0,1,0,0,0,0,84,66,75, 0,61,67,10,0440,1917,0.03,9.2,23
2009-07-27,1,0,2009,7,27,0,0,0,1,0,0,0,84,66,75, 0,61,67,10,0440,1917,0.03,9.2,23
2009-07-27,1,0,2009,7,27,0,1,0,0,0,0,0,84,66,75, 0,61,67,10,0440,1917,0.03,9.2,23
2009-07-27,1,0,2009,7,27,0,0,1,0,0,0,0,84,66,75, 0,61,67,10,0440,1917,0.03,9.2,23
2009-07-27,1,0,2009,7,27,0,0,0,1,0,0,0,84,66,75, 0,61,67,10,0440,1917,0.03,9.2,23
2009-07-27,2,0,2009,7,27,0,0,1,0,0,0,0,84,66,75, 0,61,67,10,0440,1917,0.03,9.2,23
2009-07-27,2,0,2009,7,27,0,0,1,0,0,0,0,84,66,75, 0,61,67,10,0440,1917,0.03,9.2,23
2009-07-27,1,0,2009,7,27,0,0,0,1,0,0,0,84,66,75, 0,61,67,10,0440,1917,0.03,9.2,23
2009-07-27,1,0,2009,7,27,0,1,0,0,0,0,0,84,66,75, 0,61,67,10,0440,1917,0.03,9.2,23
2009-07-27,3,0,2009,7,27,0,0,1,0,0,0,0,84,66,75, 0,61,67,10,0440,1917,0.03,9.2,23
2009-07-27,3,0,2009,7,27,0,0,1,0,0,0,0,84,66,75, 0,61,67,10,0440,1917,0.03,9.2,23
2009-07-27,3,0,2009,7,27,0,0,1,0,0,0,0,84,66,75, 0,61,67,10,0440,1917,0.03,9.2,23
2009-07-27,1,0,2009,7,27,0,0,0,1,0,0,0,84,66,75, 0,61,67,10,0440,1917,0.03,9.2,23
2009-07-27,1,0,2009,7,27,0,1,0,0,0,0,0,84,66,75, 0,61,67,10,0440,1917,0.03,9.2,23
2009-07-27,5,0,2009,7,27,0,0,1,0,0,0,0,84,66,75, 0,61,67,10,0440,1917,0.03,9.2,23
2009-07-27,5,0,2009,7,27,0,0,1,0,0,0,0,84,66,75, 0,61,67,10,0440,1917,0.03,9.2,23
2009-07-27,5,0,2009,7,27,0,0,1,0,0,0,0,84,66,75, 0,61,67,10,0440,1917,0.03,9.2,23
2009-07-27,5,0,2009,7,27,0,0,1,0,0,0,0,84,66,75, 0,61,67,10,0440,1917,0.03,9.2,23
2009-07-27,5,0,2009,7,27,0,0,1,0,0,0,0,84,66,75, 0,61,67,10,0440,1917,0.03,9.2,23
2009-07-27,1,0,2009,7,27,0,0,0,1,0,0,0,84,66,75, 0,61,67,10,0440,1917,0.03,9.2,23
2009-07-27,1,0,2009,7,27,0,1,0,0,0,0,0,84,66,75, 0,61,67,10,0440,1917,0.03,9.2,23
2009-07-27,1,0,2009,7,27,0,0,1,0,0,0,0,84,66,75, 0,61,67,10,0440,1917,0.03,9.2,23
2009-07-27,1,0,2009,7,27,0,0,0,1,0,0,0,84,66,75, 0,61,67,10,0440,1917,0.03,9.2,23
2009-07-27,1,0,2009,7,27,0,1,0,0,0,0,0,84,66,75, 0,61,67,10,0440,1917,0.03,9.2,23
2009-07-27,1,1,2009,7,27,0,0,1,0,0,0,0,84,66,75, 0,61,67,10,0440,1917,0.03,9.2,23
2009-07-27,1,1,2009,7,27,0,0,0,1,0,0,0,84,66,75, 0,61,67,10,0440,1917,0.03,9.2,23
2009-07-27,1,0,2009,7,27,0,1,0,0,0,0,0,84,66,75, 0,61,67,10,0440,1917,0.03,9.2,23
2009-07-27,2,0,2009,7,27,0,0,1,0,0,0,0,84,66,75, 0,61,67,10,0440,1917,0.03,9.2,23
2009-07-27,2,0,2009,7,27,0,0,1,0,0,0,0,84,66,75, 0,61,67,10,0440,1917,0.03,9.2,23
2009-07-27,1,0,2009,7,27,0,0,0,1,0,0,0,84,66,75, 0,61,67,10,0440,1917,0.03,9.2,23
2009-07-27,1,0,2009,7,27,0,1,0,0,0,0,0,84,66,75, 0,61,67,10,0440,1917,0.03,9.2,23
2009-07-27,1,0,2009,7,27,0,0,1,0,0,0,0,84,66,75, 0,61,67,10,0440,1917,0.03,9.2,23
2009-07-27,1,0,2009,7,27,0,0,0,1,0,0,0,84,66,75, 0,61,67,10,0440,1917,0.03,9.2,23
2009-07-27,1,0,2009,7,27,0,0,0,0,0,0,1,84,66,75, 0,61,67,10,0440,1917,0.03,9.2,23
2009-07-27,1,0,2009,7,27,0,0,1,0,0,0,0,84,66,75, 0,61,67,10,0440,1917,0.03,9.2,23
2009-07-27,1,0,2009,7,27,0,0,0,1,0,0,0,84,66,75, 0,61,67,10,0440,1917,0.03,9.2,23
2009-07-27,1,0,2009,7,27,0,1,0,0,0,0,0,84,66,75, 0,61,67,10,0440,1917,0.03,9.2,23
2009-07-27,1,0,2009,7,27,0,0,1,0,0,0,0,84,66,75, 0,61,67,10,0440,1917,0.03,9.2,23
2009-07-27,1,0,2009,7,27,0,0,0,1,0,0,0,84,66,75, 0,61,67,10,0440,1917,0.03,9.2,23
2009-07-27,1,0,2009,7,27,0,1,0,0,0,0,0,84,66,75, 0,61,67,10,0440,1917,0.03,9.2,23
2009-07-27,1,0,2009,7,27,0,0,1,0,0,0,0,84,66,75, 0,61,67,10,0440,1917,0.03,9.2,23
2009-07-27,1,0,2009,7,27,0,0,1,0,0,0,0,84,66,75, 0,61,67,10,0440,1917,0.03,9.2,23
2009-07-27,1,0,2009,7,27,0,0,0,1,0,0,0,84,66,75, 0,61,67,10,0440,1917,0.03,9.2,23
2009-07-27,1,0,2009,7,27,0,1,0,0,0,0,0,84,66,75, 0,61,67,10,0440,1917,0.03,9.2,23
2009-07-27,1,0,2009,7,27,0,0,1,0,0,0,0,84,66,75, 0,61,67,10,0440,1917,0.03,9.2,23
2009-07-27,1,0,2009,7,27,0,0,0,1,0,0,0,84,66,75, 0,61,67,10,0440,1917,0.03,9.2,23
2009-07-27,1,0,2009,7,27,0,1,0,0,0,0,0,84,66,75, 0,61,67,10,0440,1917,0.03,9.2,23
2009-07-27,10,0,2009,7,27,0,0,1,0,0,0,0,84,64,74, 0,61,66, 9,0440,1917,0.02,9.3,23
2009-07-27,10,0,2009,7,27,0,0,1,0,0,0,0,84,64,74, 0,61,66, 9,0440,1917,0.02,9.3,23
2009-07-27,10,0,2009,7,27,0,0,1,0,0,0,0,84,64,74, 0,61,66, 9,0440,1917,0.02,9.3,23
2009-07-27,10,0,2009,7,27,0,0,1,0,0,0,0,84,64,74, 0,61,66, 9,0440,1917,0.02,9.3,23
2009-07-27,10,0,2009,7,27,0,0,1,0,0,0,0,84,64,74, 0,61,66, 9,0440,1917,0.02,9.3,23
2009-07-27,10,0,2009,7,27,0,0,1,0,0,0,0,84,64,74, 0,61,66, 9,0440,1917,0.02,9.3,23
2009-07-27,10,0,2009,7,27,0,0,1,0,0,0,0,84,64,74, 0,61,66, 9,0440,1917,0.02,9.3,23
2009-07-27,10,0,2009,7,27,0,0,1,0,0,0,0,84,64,74, 0,61,66, 9,0440,1917,0.02,9.3,23
2009-07-27,10,0,2009,7,27,0,0,1,0,0,0,0,84,64,74, 0,61,66, 9,0440,1917,0.02,9.3,23
2009-07-27,10,0,2009,7,27,0,0,1,0,0,0,0,84,64,74, 0,61,66, 9,0440,1917,0.02,9.3,23
2009-07-27,8,0,2009,7,27,0,0,0,1,0,0,0,84,64,74, 0,61,66, 9,0440,1917,0.02,9.3,23
2009-07-27,8,0,2009,7,27,0,0,0,1,0,0,0,84,64,74, 0,61,66, 9,0440,1917,0.02,9.3,23
2009-07-27,8,0,2009,7,27,0,0,0,1,0,0,0,84,64,74, 0,61,66, 9,0440,1917,0.02,9.3,23
2009-07-27,8,0,2009,7,27,0,0,0,1,0,0,0,84,64,74, 0,61,66, 9,0440,1917,0.02,9.3,23
2009-07-27,8,0,2009,7,27,0,0,0,1,0,0,0,84,64,74, 0,61,66, 9,0440,1917,0.02,9.3,23
2009-07-27,8,0,2009,7,27,0,0,0,1,0,0,0,84,64,74, 0,61,66, 9,0440,1917,0.02,9.3,23
2009-07-27,8,0,2009,7,27,0,0,0,1,0,0,0,84,64,74, 0,61,66, 9,0440,1917,0.02,9.3,23
2009-07-27,8,0,2009,7,27,0,0,0,1,0,0,0,84,64,74, 0,61,66, 9,0440,1917,0.02,9.3,23
2009-07-27,4,0,2009,7,27,0,1,0,0,0,0,0,84,64,74, 0,61,66, 9,0440,1917,0.02,9.3,23
2009-07-27,4,0,2009,7,27,0,1,0,0,0,0,0,84,64,74, 0,61,66, 9,0440,1917,0.02,9.3,23
2009-07-27,4,0,2009,7,27,0,1,0,0,0,0,0,84,64,74, 0,61,66, 9,0440,1917,0.02,9.3,23
2009-07-27,4,0,2009,7,27,0,1,0,0,0,0,0,84,64,74, 0,61,66, 9,0440,1917,0.02,9.3,23
2009-07-27,1,0,2009,7,27,0,0,0,0,1,0,0,84,64,74, 0,61,66, 9,0440,1917,0.02,9.3,23
2009-07-27,3,0,2009,7,27,0,0,1,0,0,0,0,84,64,74, 0,61,66, 9,0440,1917,0.02,9.3,23
2009-07-27,3,0,2009,7,27,0,0,1,0,0,0,0,84,64,74, 0,61,66, 9,0440,1917,0.02,9.3,23
