Date,Species,AddressNumberAndStreet,Latitude,Longitude,NumMosquitos,WnvPresent,Year,Month,Day,CULEX ERRATICUS,CULEX PIPIENS,CULEX PIPIENS/RESTUANS,CULEX RESTUANS,CULEX SALINARIUS,CULEX TARSALIS,CULEX TERRITANS,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Cool,Sunrise,Sunset,PrecipTotal,ResultSpeed,ResultDir
2009-06-29,CULEX PIPIENS/RESTUANS,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,50,0,2009,6,29,0,0,1,0,0,0,0,77,63,70,-1,54,61, 5,0419,1931,0.00,12.2,30
2009-06-29,CULEX PIPIENS/RESTUANS,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,50,0,2009,6,29,0,0,1,0,0,0,0,77,63,70,-1,54,61, 5,0419,1931,0.00,12.2,30
2009-06-29,CULEX PIPIENS/RESTUANS,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,50,0,2009,6,29,0,0,1,0,0,0,0,77,63,70,-1,54,61, 5,0419,1931,0.00,12.2,30
2009-06-29,CULEX PIPIENS/RESTUANS,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,50,0,2009,6,29,0,0,1,0,0,0,0,77,63,70,-1,54,61, 5,0419,1931,0.00,12.2,30
2009-06-29,CULEX PIPIENS/RESTUANS,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,50,0,2009,6,29,0,0,1,0,0,0,0,77,63,70,-1,54,61, 5,0419,1931,0.00,12.2,30
2009-06-29,CULEX PIPIENS/RESTUANS,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,50,0,2009,6,29,0,0,1,0,0,0,0,77,63,70,-1,54,61, 5,0419,1931,0.00,12.2,30
2009-06-29,CULEX PIPIENS/RESTUANS,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,50,0,2009,6,29,0,0,1,0,0,0,0,77,63,70,-1,54,61, 5,0419,1931,0.00,12.2,30
2009-06-29,CULEX PIPIENS/RESTUANS,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,36,0,2009,6,29,0,0,1,0,0,0,0,77,63,70,-1,54,61, 5,0419,1931,0.00,12.2,30
2009-06-29,CULEX PIPIENS/RESTUANS,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,50,0,2009,6,29,0,0,1,0,0,0,0,77,63,70,-1,54,61, 5,0419,1931,0.00,12.2,30
2009-06-29,CULEX RESTUANS,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,17,0,2009,6,29,0,0,0,1,0,0,0,77,63,70,-1,54,61, 5,0419,1931,0.00,12.2,30
2009-06-29,CULEX RESTUANS,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,8,0,2009,6,29,0,0,0,1,0,0,0,77,63,70,-1,54,61, 5,0419,1931,0.00,12.2,30
2009-06-29,CULEX RESTUANS,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,11,0,2009,6,29,0,0,0,1,0,0,0,77,63,70,-1,54,61, 5,0419,1931,0.00,12.2,30
2009-06-29,CULEX PIPIENS,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,3,0,2009,6,29,0,1,0,0,0,0,0,77,63,70,-1,54,61, 5,0419,1931,0.00,12.2,30
2009-06-29,CULEX PIPIENS,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,3,0,2009,6,29,0,1,0,0,0,0,0,77,63,70,-1,54,61, 5,0419,1931,0.00,12.2,30
2009-06-29,CULEX PIPIENS/RESTUANS,"1000  W OHARE, Chicago, IL",41.957799,-87.930995,7,0,2009,6,29,0,0,1,0,0,0,0,77,63,70,-1,54,61, 5,0419,1931,0.00,12.2,30
2009-07-06,CULEX PIPIENS/RESTUANS,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,3,0,2009,7,6,0,0,1,0,0,0,0,86,60,73, 1,54,62, 8,0423,1930,0.00,7.5,31
2009-07-06,CULEX RESTUANS,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,12,0,2009,7,6,0,0,0,1,0,0,0,86,60,73, 1,54,62, 8,0423,1930,0.00,7.5,31
2009-07-06,CULEX PIPIENS,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,1,0,2009,7,6,0,1,0,0,0,0,0,86,60,73, 1,54,62, 8,0423,1930,0.00,7.5,31
2009-07-06,CULEX PIPIENS/RESTUANS,"2500  W GRAND AVE, Chicago, IL",41.891118,-87.65449100000001,3,0,2009,7,6,0,0,1,0,0,0,0,85,63,74, 1,54,63, 9,0423,1930,0.00,4.2,30
2009-07-06,CULEX RESTUANS,"2500  W GRAND AVE, Chicago, IL",41.891118,-87.65449100000001,3,0,2009,7,6,0,0,0,1,0,0,0,85,63,74, 1,54,63, 9,0423,1930,0.00,4.2,30
2009-07-06,CULEX PIPIENS,"2500  W GRAND AVE, Chicago, IL",41.891118,-87.65449100000001,1,0,2009,7,6,0,1,0,0,0,0,0,85,63,74, 1,54,63, 9,0423,1930,0.00,4.2,30
2009-07-06,CULEX PIPIENS/RESTUANS,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,49,0,2009,7,6,0,0,1,0,0,0,0,85,63,74, 1,54,63, 9,0423,1930,0.00,4.2,30
2009-07-06,CULEX RESTUANS,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,18,0,2009,7,6,0,0,0,1,0,0,0,85,63,74, 1,54,63, 9,0423,1930,0.00,4.2,30
2009-07-06,CULEX PIPIENS,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,3,0,2009,7,6,0,1,0,0,0,0,0,85,63,74, 1,54,63, 9,0423,1930,0.00,4.2,30
2009-07-06,CULEX PIPIENS/RESTUANS,"1100  W CHICAGO, Chicago, IL",41.896282,-87.655232,2,0,2009,7,6,0,0,1,0,0,0,0,85,63,74, 1,54,63, 9,0423,1930,0.00,4.2,30
2009-07-06,CULEX RESTUANS,"1100  W CHICAGO, Chicago, IL",41.896282,-87.655232,3,0,2009,7,6,0,0,0,1,0,0,0,85,63,74, 1,54,63, 9,0423,1930,0.00,4.2,30
2009-07-06,CULEX PIPIENS/RESTUANS,"2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,11,0,2009,7,6,0,0,1,0,0,0,0,86,60,73, 1,54,62, 8,0423,1930,0.00,7.5,31
2009-07-06,CULEX PIPIENS/RESTUANS,"2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,3,0,2009,7,6,0,0,1,0,0,0,0,86,60,73, 1,54,62, 8,0423,1930,0.00,7.5,31
2009-07-06,CULEX RESTUANS,"2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,1,0,2009,7,6,0,0,0,1,0,0,0,86,60,73, 1,54,62, 8,0423,1930,0.00,7.5,31
2009-07-06,CULEX RESTUANS,"2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,2,0,2009,7,6,0,0,0,1,0,0,0,86,60,73, 1,54,62, 8,0423,1930,0.00,7.5,31
2009-07-06,CULEX PIPIENS/RESTUANS,"1700  W 95TH ST, Chicago, IL",41.720848,-87.666014,9,0,2009,7,6,0,0,1,0,0,0,0,85,63,74, 1,54,63, 9,0423,1930,0.00,4.2,30
2009-07-06,CULEX PIPIENS/RESTUANS,"7500  N OAKLEY AVE, Chicago, IL",42.01743,-87.68776899999999,6,0,2009,7,6,0,0,1,0,0,0,0,86,60,73, 1,54,62, 8,0423,1930,0.00,7.5,31
2009-07-06,CULEX RESTUANS,"7500  N OAKLEY AVE, Chicago, IL",42.01743,-87.68776899999999,3,0,2009,7,6,0,0,0,1,0,0,0,86,60,73, 1,54,62, 8,0423,1930,0.00,7.5,31
2009-07-06,CULEX PIPIENS,"7500  N OAKLEY AVE, Chicago, IL",42.01743,-87.68776899999999,1,0,2009,7,6,0,1,0,0,0,0,0,86,60,73, 1,54,62, 8,0423,1930,0.00,7.5,31
2009-07-06,CULEX PIPIENS/RESTUANS,"8900  S CARPENTER ST, Chicago, IL",41.732984,-87.649642,6,0,2009,7,6,0,0,1,0,0,0,0,85,63,74, 1,54,63, 9,0423,1930,0.00,4.2,30
2009-07-06,CULEX RESTUANS,"8900  S CARPENTER ST, Chicago, IL",41.732984,-87.649642,2,0,2009,7,6,0,0,0,1,0,0,0,85,63,74, 1,54,63, 9,0423,1930,0.00,4.2,30
2009-07-06,CULEX PIPIENS/RESTUANS,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,5,0,2009,7,6,0,0,1,0,0,0,0,86,60,73, 1,54,62, 8,0423,1930,0.00,7.5,31
2009-07-06,CULEX RESTUANS,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,10,0,2009,7,6,0,0,0,1,0,0,0,86,60,73, 1,54,62, 8,0423,1930,0.00,7.5,31
2009-07-06,CULEX PIPIENS/RESTUANS,"7200  N OKETO AVE, Chicago, IL",42.011601,-87.81150600000001,6,0,2009,7,6,0,0,1,0,0,0,0,86,60,73, 1,54,62, 8,0423,1930,0.00,7.5,31
2009-07-06,CULEX RESTUANS,"7200  N OKETO AVE, Chicago, IL",42.011601,-87.81150600000001,16,0,2009,7,6,0,0,0,1,0,0,0,86,60,73, 1,54,62, 8,0423,1930,0.00,7.5,31
2009-07-06,CULEX PIPIENS/RESTUANS,"5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,14,0,2009,7,6,0,0,1,0,0,0,0,86,60,73, 1,54,62, 8,0423,1930,0.00,7.5,31
2009-07-06,CULEX RESTUANS,"5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,7,0,2009,7,6,0,0,0,1,0,0,0,86,60,73, 1,54,62, 8,0423,1930,0.00,7.5,31
2009-07-06,CULEX PIPIENS/RESTUANS,"5000  S CENTRAL AVE, Chicago, IL",41.801497999999995,-87.763416,7,0,2009,7,6,0,0,1,0,0,0,0,85,63,74, 1,54,63, 9,0423,1930,0.00,4.2,30
2009-07-06,CULEX RESTUANS,"5000  S CENTRAL AVE, Chicago, IL",41.801497999999995,-87.763416,2,0,2009,7,6,0,0,0,1,0,0,0,85,63,74, 1,54,63, 9,0423,1930,0.00,4.2,30
2009-07-06,CULEX PIPIENS/RESTUANS,"1000  S VINCENNES, Chicago, IL",41.723195000000004,-87.64997,3,0,2009,7,6,0,0,1,0,0,0,0,85,63,74, 1,54,63, 9,0423,1930,0.00,4.2,30
2009-07-06,CULEX PIPIENS/RESTUANS,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,7,0,2009,7,6,0,0,1,0,0,0,0,85,63,74, 1,54,63, 9,0423,1930,0.00,4.2,30
2009-07-06,CULEX RESTUANS,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,8,0,2009,7,6,0,0,0,1,0,0,0,85,63,74, 1,54,63, 9,0423,1930,0.00,4.2,30
2009-07-06,CULEX PIPIENS/RESTUANS,"4200  W 127TH PL, Chicago, IL",41.662014,-87.72460799999999,2,0,2009,7,6,0,0,1,0,0,0,0,85,63,74, 1,54,63, 9,0423,1930,0.00,4.2,30
2009-07-06,CULEX RESTUANS,"4200  W 127TH PL, Chicago, IL",41.662014,-87.72460799999999,8,0,2009,7,6,0,0,0,1,0,0,0,85,63,74, 1,54,63, 9,0423,1930,0.00,4.2,30
2009-07-06,CULEX PIPIENS,"4200  W 127TH PL, Chicago, IL",41.662014,-87.72460799999999,2,0,2009,7,6,0,1,0,0,0,0,0,85,63,74, 1,54,63, 9,0423,1930,0.00,4.2,30
2009-07-06,CULEX RESTUANS,"4300  N ASHLAND AVE OVERPASS, Chicago, IL",41.878114000000004,-87.629798,1,0,2009,7,6,0,0,0,1,0,0,0,85,63,74, 1,54,63, 9,0423,1930,0.00,4.2,30
2009-07-06,CULEX PIPIENS/RESTUANS,"2800  N FRANCISCO AVE, Chicago, IL",41.932094,-87.700117,3,0,2009,7,6,0,0,1,0,0,0,0,86,60,73, 1,54,62, 8,0423,1930,0.00,7.5,31
2009-07-06,CULEX RESTUANS,"2800  N FRANCISCO AVE, Chicago, IL",41.932094,-87.700117,1,0,2009,7,6,0,0,0,1,0,0,0,86,60,73, 1,54,62, 8,0423,1930,0.00,7.5,31
2009-07-06,CULEX PIPIENS/RESTUANS,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,2,0,2009,7,6,0,0,1,0,0,0,0,86,60,73, 1,54,62, 8,0423,1930,0.00,7.5,31
2009-07-06,CULEX TERRITANS,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,1,0,2009,7,6,0,0,0,0,0,0,1,86,60,73, 1,54,62, 8,0423,1930,0.00,7.5,31
2009-07-06,CULEX PIPIENS/RESTUANS,"2500  S MILLARD AVE, Chicago, IL",41.846075,-87.716277,4,0,2009,7,6,0,0,1,0,0,0,0,85,63,74, 1,54,63, 9,0423,1930,0.00,4.2,30
2009-07-06,CULEX RESTUANS,"2500  S MILLARD AVE, Chicago, IL",41.846075,-87.716277,1,0,2009,7,6,0,0,0,1,0,0,0,85,63,74, 1,54,63, 9,0423,1930,0.00,4.2,30
2009-07-06,CULEX PIPIENS/RESTUANS,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,5,0,2009,7,6,0,0,1,0,0,0,0,85,63,74, 1,54,63, 9,0423,1930,0.00,4.2,30
2009-07-06,CULEX RESTUANS,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,6,0,2009,7,6,0,0,0,1,0,0,0,85,63,74, 1,54,63, 9,0423,1930,0.00,4.2,30
2009-07-06,CULEX RESTUANS,"3700  N KEDVALE AVE, Chicago, IL",41.948167,-87.730698,7,0,2009,7,6,0,0,0,1,0,0,0,86,60,73, 1,54,62, 8,0423,1930,0.00,7.5,31
2009-07-06,CULEX PIPIENS,"3700  N KEDVALE AVE, Chicago, IL",41.948167,-87.730698,1,0,2009,7,6,0,1,0,0,0,0,0,86,60,73, 1,54,62, 8,0423,1930,0.00,7.5,31
2009-07-06,CULEX PIPIENS/RESTUANS,"4500  N CAMPBELL AVE, Chicago, IL",41.963976,-87.69181,10,0,2009,7,6,0,0,1,0,0,0,0,86,60,73, 1,54,62, 8,0423,1930,0.00,7.5,31
2009-07-06,CULEX PIPIENS,"4500  N CAMPBELL AVE, Chicago, IL",41.963976,-87.69181,3,0,2009,7,6,0,1,0,0,0,0,0,86,60,73, 1,54,62, 8,0423,1930,0.00,7.5,31
2009-07-06,CULEX RESTUANS,"4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,13,0,2009,7,6,0,0,0,1,0,0,0,86,60,73, 1,54,62, 8,0423,1930,0.00,7.5,31
2009-07-06,CULEX PIPIENS/RESTUANS,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.77792099999999,2,0,2009,7,6,0,0,1,0,0,0,0,86,60,73, 1,54,62, 8,0423,1930,0.00,7.5,31
2009-07-06,CULEX PIPIENS/RESTUANS,"6100  N LEMONT AVE, Chicago, IL",41.991429,-87.747113,5,0,2009,7,6,0,0,1,0,0,0,0,86,60,73, 1,54,62, 8,0423,1930,0.00,7.5,31
2009-07-06,CULEX RESTUANS,"6100  N LEMONT AVE, Chicago, IL",41.991429,-87.747113,5,0,2009,7,6,0,0,0,1,0,0,0,86,60,73, 1,54,62, 8,0423,1930,0.00,7.5,31
2009-07-06,CULEX PIPIENS/RESTUANS,"1100  S CALIFORNIA, Chicago, IL",41.868142,-87.696269,8,0,2009,7,6,0,0,1,0,0,0,0,85,63,74, 1,54,63, 9,0423,1930,0.00,4.2,30
2009-07-06,CULEX RESTUANS,"1100  S CALIFORNIA, Chicago, IL",41.868142,-87.696269,2,0,2009,7,6,0,0,0,1,0,0,0,85,63,74, 1,54,63, 9,0423,1930,0.00,4.2,30
2009-07-06,CULEX PIPIENS/RESTUANS,"1000  N CENTRAL PARK DR, Chicago, IL",41.899229999999996,-87.716788,4,0,2009,7,6,0,0,1,0,0,0,0,85,63,74, 1,54,63, 9,0423,1930,0.00,4.2,30
2009-07-06,CULEX PIPIENS/RESTUANS,"3300  N RUTHERFORD AVE, Chicago, IL",41.94016,-87.794896,2,0,2009,7,6,0,0,1,0,0,0,0,86,60,73, 1,54,62, 8,0423,1930,0.00,7.5,31
2009-07-06,CULEX RESTUANS,"3300  N RUTHERFORD AVE, Chicago, IL",41.94016,-87.794896,28,0,2009,7,6,0,0,0,1,0,0,0,86,60,73, 1,54,62, 8,0423,1930,0.00,7.5,31
2009-07-06,CULEX PIPIENS/RESTUANS,"1100  S ARTESIAN AVE, Chicago, IL",41.903002,-87.68826700000001,24,0,2009,7,6,0,0,1,0,0,0,0,85,63,74, 1,54,63, 9,0423,1930,0.00,4.2,30
2009-07-06,CULEX RESTUANS,"1100  S ARTESIAN AVE, Chicago, IL",41.903002,-87.68826700000001,5,0,2009,7,6,0,0,0,1,0,0,0,85,63,74, 1,54,63, 9,0423,1930,0.00,4.2,30
2009-07-06,CULEX PIPIENS/RESTUANS,"6000  W MONTROSE DR, Chicago, IL",41.960615999999995,-87.777189,3,0,2009,7,6,0,0,1,0,0,0,0,86,60,73, 1,54,62, 8,0423,1930,0.00,7.5,31
2009-07-06,CULEX PIPIENS,"6000  W MONTROSE DR, Chicago, IL",41.960615999999995,-87.777189,1,0,2009,7,6,0,1,0,0,0,0,0,86,60,73, 1,54,62, 8,0423,1930,0.00,7.5,31
2009-07-06,CULEX SALINARIUS,"6000  W MONTROSE DR, Chicago, IL",41.960615999999995,-87.777189,1,0,2009,7,6,0,0,0,0,1,0,0,86,60,73, 1,54,62, 8,0423,1930,0.00,7.5,31
2009-07-06,CULEX PIPIENS/RESTUANS,"3300  W 104TH ST, Chicago, IL",41.704336,-87.70373599999999,8,0,2009,7,6,0,0,1,0,0,0,0,85,63,74, 1,54,63, 9,0423,1930,0.00,4.2,30
2009-07-06,CULEX RESTUANS,"3300  W 104TH ST, Chicago, IL",41.704336,-87.70373599999999,14,0,2009,7,6,0,0,0,1,0,0,0,85,63,74, 1,54,63, 9,0423,1930,0.00,4.2,30
2009-07-06,CULEX PIPIENS/RESTUANS,"1700  N PULASKI RD, Chicago, IL",41.911823999999996,-87.726737,1,0,2009,7,6,0,0,1,0,0,0,0,86,60,73, 1,54,62, 8,0423,1930,0.00,7.5,31
2009-07-06,CULEX PIPIENS/RESTUANS,"2200  W 51ST ST, Chicago, IL",41.801179,-87.679447,2,0,2009,7,6,0,0,1,0,0,0,0,85,63,74, 1,54,63, 9,0423,1930,0.00,4.2,30
2009-07-06,CULEX RESTUANS,"2200  W 51ST ST, Chicago, IL",41.801179,-87.679447,2,0,2009,7,6,0,0,0,1,0,0,0,85,63,74, 1,54,63, 9,0423,1930,0.00,4.2,30
2009-07-06,CULEX PIPIENS/RESTUANS,"3500  W 51ST ST, Chicago, IL",41.800737,-87.71188000000001,1,0,2009,7,6,0,0,1,0,0,0,0,85,63,74, 1,54,63, 9,0423,1930,0.00,4.2,30
2009-07-06,CULEX RESTUANS,"5200  W 63RD ST, Chicago, IL",41.778296999999995,-87.752411,1,0,2009,7,6,0,0,0,1,0,0,0,85,63,74, 1,54,63, 9,0423,1930,0.00,4.2,30
2009-07-06,CULEX PIPIENS/RESTUANS,"6700  S KEDZIE AVE, Chicago, IL",41.77166,-87.703047,10,0,2009,7,6,0,0,1,0,0,0,0,85,63,74, 1,54,63, 9,0423,1930,0.00,4.2,30
2009-07-06,CULEX RESTUANS,"6700  S KEDZIE AVE, Chicago, IL",41.77166,-87.703047,5,0,2009,7,6,0,0,0,1,0,0,0,85,63,74, 1,54,63, 9,0423,1930,0.00,4.2,30
2009-07-06,CULEX PIPIENS/RESTUANS,"2200  W 69TH ST, Chicago, IL",41.768388,-87.678649,3,0,2009,7,6,0,0,1,0,0,0,0,85,63,74, 1,54,63, 9,0423,1930,0.00,4.2,30
2009-07-06,CULEX PIPIENS/RESTUANS,"3900  S ASHLAND AVE, Chicago, IL",41.822536,-87.66634300000001,7,0,2009,7,6,0,0,1,0,0,0,0,85,63,74, 1,54,63, 9,0423,1930,0.00,4.2,30
2009-07-06,CULEX RESTUANS,"3900  S ASHLAND AVE, Chicago, IL",41.822536,-87.66634300000001,6,0,2009,7,6,0,0,0,1,0,0,0,85,63,74, 1,54,63, 9,0423,1930,0.00,4.2,30
2009-07-06,CULEX PIPIENS,"3900  S ASHLAND AVE, Chicago, IL",41.822536,-87.66634300000001,3,0,2009,7,6,0,1,0,0,0,0,0,85,63,74, 1,54,63, 9,0423,1930,0.00,4.2,30
2009-07-06,CULEX PIPIENS/RESTUANS,"7100  S SOUTH SHORE DR, Chicago, IL",41.766202,-87.562889,1,0,2009,7,6,0,0,1,0,0,0,0,85,63,74, 1,54,63, 9,0423,1930,0.00,4.2,30
2009-07-06,CULEX PIPIENS/RESTUANS,"7700  S EBERHART AVE, Chicago, IL",41.754676,-87.612922,1,0,2009,7,6,0,0,1,0,0,0,0,85,63,74, 1,54,63, 9,0423,1930,0.00,4.2,30
2009-07-06,CULEX RESTUANS,"4000  S DEARBORN ST, Chicago, IL",41.821582,-87.62779599999999,1,0,2009,7,6,0,0,0,1,0,0,0,85,63,74, 1,54,63, 9,0423,1930,0.00,4.2,30
2009-07-06,CULEX PIPIENS/RESTUANS,"5000  S UNION AVE, Chicago, IL",41.803422999999995,-87.642984,4,0,2009,7,6,0,0,1,0,0,0,0,85,63,74, 1,54,63, 9,0423,1930,0.00,4.2,30
2009-07-06,CULEX RESTUANS,"5000  S UNION AVE, Chicago, IL",41.803422999999995,-87.642984,1,0,2009,7,6,0,0,0,1,0,0,0,85,63,74, 1,54,63, 9,0423,1930,0.00,4.2,30
2009-07-06,CULEX PIPIENS,"5000  S UNION AVE, Chicago, IL",41.803422999999995,-87.642984,1,0,2009,7,6,0,1,0,0,0,0,0,85,63,74, 1,54,63, 9,0423,1930,0.00,4.2,30
2009-07-06,CULEX PIPIENS/RESTUANS,"7900  S CHICAGO AVE, Chicago, IL",41.754292,-87.590773,6,0,2009,7,6,0,0,1,0,0,0,0,85,63,74, 1,54,63, 9,0423,1930,0.00,4.2,30
2009-07-06,CULEX PIPIENS/RESTUANS,"5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,4,0,2009,7,6,0,0,1,0,0,0,0,85,63,74, 1,54,63, 9,0423,1930,0.00,4.2,30
2009-07-06,CULEX PIPIENS/RESTUANS,"6300  W 64TH ST, Chicago, IL",41.776156,-87.778927,5,0,2009,7,6,0,0,1,0,0,0,0,85,63,74, 1,54,63, 9,0423,1930,0.00,4.2,30
2009-07-06,CULEX PIPIENS/RESTUANS,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,12,0,2009,7,6,0,0,1,0,0,0,0,85,63,74, 1,54,63, 9,0423,1930,0.00,4.2,30
2009-07-06,CULEX PIPIENS/RESTUANS,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,13,0,2009,7,6,0,0,1,0,0,0,0,85,63,74, 1,54,63, 9,0423,1930,0.00,4.2,30
2009-07-06,CULEX RESTUANS,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,6,0,2009,7,6,0,0,0,1,0,0,0,85,63,74, 1,54,63, 9,0423,1930,0.00,4.2,30
2009-07-06,CULEX TERRITANS,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,1,0,2009,7,6,0,0,0,0,0,0,1,85,63,74, 1,54,63, 9,0423,1930,0.00,4.2,30
2009-07-06,CULEX PIPIENS/RESTUANS,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,1,0,2009,7,6,0,0,1,0,0,0,0,85,63,74, 1,54,63, 9,0423,1930,0.00,4.2,30
2009-07-06,CULEX RESTUANS,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,1,0,2009,7,6,0,0,0,1,0,0,0,85,63,74, 1,54,63, 9,0423,1930,0.00,4.2,30
2009-07-06,CULEX PIPIENS,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,2,0,2009,7,6,0,1,0,0,0,0,0,85,63,74, 1,54,63, 9,0423,1930,0.00,4.2,30
2009-07-06,CULEX PIPIENS/RESTUANS,"1300  S TORRENCE AVE, Chicago, IL",41.678618,-87.559308,6,0,2009,7,6,0,0,1,0,0,0,0,85,63,74, 1,54,63, 9,0423,1930,0.00,4.2,30
2009-07-06,CULEX PIPIENS/RESTUANS,"1300  S BRANDON, Chicago, IL",41.740641,-87.546587,3,0,2009,7,6,0,0,1,0,0,0,0,85,63,74, 1,54,63, 9,0423,1930,0.00,4.2,30
2009-07-06,CULEX PIPIENS/RESTUANS,"3700  E 118TH ST, Chicago, IL",41.680946,-87.535198,7,0,2009,7,6,0,0,1,0,0,0,0,85,63,74, 1,54,63, 9,0423,1930,0.00,4.2,30
2009-07-06,CULEX RESTUANS,"3700  E 118TH ST, Chicago, IL",41.680946,-87.535198,3,0,2009,7,6,0,0,0,1,0,0,0,85,63,74, 1,54,63, 9,0423,1930,0.00,4.2,30
2009-07-06,CULEX PIPIENS/RESTUANS,"2400  E 105TH ST, Chicago, IL",41.704572,-87.56566600000001,2,0,2009,7,6,0,0,1,0,0,0,0,85,63,74, 1,54,63, 9,0423,1930,0.00,4.2,30
2009-07-06,CULEX RESTUANS,"2400  E 105TH ST, Chicago, IL",41.704572,-87.56566600000001,1,0,2009,7,6,0,0,0,1,0,0,0,85,63,74, 1,54,63, 9,0423,1930,0.00,4.2,30
2009-07-06,CULEX PIPIENS,"2400  E 105TH ST, Chicago, IL",41.704572,-87.56566600000001,1,0,2009,7,6,0,1,0,0,0,0,0,85,63,74, 1,54,63, 9,0423,1930,0.00,4.2,30
2009-07-06,CULEX PIPIENS/RESTUANS,"1000  S COTTAGE GROVE, Chicago, IL",41.750498,-87.605294,9,0,2009,7,6,0,0,1,0,0,0,0,85,63,74, 1,54,63, 9,0423,1930,0.00,4.2,30
2009-07-06,CULEX RESTUANS,"9100  W HIGGINS RD, Chicago, IL",41.992478000000006,-87.862995,9,0,2009,7,6,0,0,0,1,0,0,0,86,60,73, 1,54,62, 8,0423,1930,0.00,7.5,31
2009-07-06,CULEX PIPIENS/RESTUANS,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,39,0,2009,7,6,0,0,1,0,0,0,0,86,60,73, 1,54,62, 8,0423,1930,0.00,7.5,31
2009-07-06,CULEX PIPIENS/RESTUANS,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,12,0,2009,7,6,0,0,1,0,0,0,0,86,60,73, 1,54,62, 8,0423,1930,0.00,7.5,31
2009-07-06,CULEX PIPIENS/RESTUANS,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,15,0,2009,7,6,0,0,1,0,0,0,0,86,60,73, 1,54,62, 8,0423,1930,0.00,7.5,31
2009-07-06,CULEX PIPIENS/RESTUANS,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,50,0,2009,7,6,0,0,1,0,0,0,0,86,60,73, 1,54,62, 8,0423,1930,0.00,7.5,31
2009-07-06,CULEX PIPIENS/RESTUANS,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,2,0,2009,7,6,0,0,1,0,0,0,0,86,60,73, 1,54,62, 8,0423,1930,0.00,7.5,31
2009-07-06,CULEX PIPIENS/RESTUANS,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,13,0,2009,7,6,0,0,1,0,0,0,0,86,60,73, 1,54,62, 8,0423,1930,0.00,7.5,31
