Date,AddressNumberAndStreet,Latitude,Longitude,WnvPresent,Year,Month,Day,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Cool,Sunrise,Sunset,PrecipTotal,ResultSpeed,ResultDir,NumMosquitos,Species_CULEX ERRATICUS,Species_CULEX PIPIENS,Species_CULEX PIPIENS/RESTUANS,Species_CULEX RESTUANS,Species_CULEX SALINARIUS,Species_CULEX TARSALIS,Species_CULEX TERRITANS
2009-06-19,"5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,0,2009,6,19,86,65,76,6,67,69,11,416,1930,3.97,7.2,18,3,0,0,0,1,0,0,0
2009-06-19,"5000  S CENTRAL AVE, Chicago, IL",41.801498,-87.763416,0,2009,6,19,88,66,77,6,68,70,12,416,1930,0.87,6.3,18,61,0,0,1,0,0,0,0
2009-06-19,"5000  S CENTRAL AVE, Chicago, IL",41.801498,-87.763416,0,2009,6,19,88,66,77,6,68,70,12,416,1930,0.87,6.3,18,18,0,0,0,1,0,0,0
2009-06-19,"1400  N HUMBOLDT DR, Chicago, IL",41.906638,-87.701431,0,2009,6,19,88,66,77,6,68,70,12,416,1930,0.87,6.3,18,2,0,0,1,0,0,0,0
2009-06-19,"1000  S VINCENNES, Chicago, IL",41.723195,-87.64997,0,2009,6,19,88,66,77,6,68,70,12,416,1930,0.87,6.3,18,13,0,0,1,0,0,0,0
2009-06-19,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,0,2009,6,19,88,66,77,6,68,70,12,416,1930,0.87,6.3,18,11,0,0,1,0,0,0,0
2009-06-19,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,0,2009,6,19,88,66,77,6,68,70,12,416,1930,0.87,6.3,18,2,0,0,0,1,0,0,0
2009-06-19,"4200  W 127TH PL, Chicago, IL",41.662014,-87.72460799999998,0,2009,6,19,88,66,77,6,68,70,12,416,1930,0.87,6.3,18,31,0,0,1,0,0,0,0
2009-06-19,"4200  W 127TH PL, Chicago, IL",41.662014,-87.72460799999998,0,2009,6,19,88,66,77,6,68,70,12,416,1930,0.87,6.3,18,30,0,0,0,1,0,0,0
2009-06-19,"4300  N ASHLAND AVE OVERPASS, Chicago, IL",41.878114,-87.629798,0,2009,6,19,88,66,77,6,68,70,12,416,1930,0.87,6.3,18,1,0,0,1,0,0,0,0
2009-06-19,"2800  N FRANCISCO AVE, Chicago, IL",41.932094,-87.700117,0,2009,6,19,86,65,76,6,67,69,11,416,1930,3.97,7.2,18,11,0,0,1,0,0,0,0
2009-06-19,"2800  N FRANCISCO AVE, Chicago, IL",41.932094,-87.700117,0,2009,6,19,86,65,76,6,67,69,11,416,1930,3.97,7.2,18,6,0,0,0,1,0,0,0
2009-06-19,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,0,2009,6,19,86,65,76,6,67,69,11,416,1930,3.97,7.2,18,1,0,0,1,0,0,0,0
2009-06-19,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,0,2009,6,19,86,65,76,6,67,69,11,416,1930,3.97,7.2,18,1,0,0,0,1,0,0,0
2009-06-19,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,0,2009,6,19,88,66,77,6,68,70,12,416,1930,0.87,6.3,18,12,0,0,1,0,0,0,0
2009-06-19,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,0,2009,6,19,88,66,77,6,68,70,12,416,1930,0.87,6.3,18,8,0,0,0,1,0,0,0
2009-06-19,"3700  N KEDVALE AVE, Chicago, IL",41.948167,-87.730698,0,2009,6,19,86,65,76,6,67,69,11,416,1930,3.97,7.2,18,15,0,0,1,0,0,0,0
2009-06-19,"3700  N KEDVALE AVE, Chicago, IL",41.948167,-87.730698,0,2009,6,19,86,65,76,6,67,69,11,416,1930,3.97,7.2,18,1,0,0,0,1,0,0,0
2009-06-19,"4500  N CAMPBELL AVE, Chicago, IL",41.963976,-87.69181,0,2009,6,19,86,65,76,6,67,69,11,416,1930,3.97,7.2,18,4,0,0,1,0,0,0,0
2009-06-19,"4500  N CAMPBELL AVE, Chicago, IL",41.963976,-87.69181,0,2009,6,19,86,65,76,6,67,69,11,416,1930,3.97,7.2,18,5,0,0,0,1,0,0,0
2009-06-19,"4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,0,2009,6,19,86,65,76,6,67,69,11,416,1930,3.97,7.2,18,9,0,0,1,0,0,0,0
2009-06-19,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.77792099999998,0,2009,6,19,86,65,76,6,67,69,11,416,1930,3.97,7.2,18,55,0,0,1,0,0,0,0
2009-06-19,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.77792099999998,0,2009,6,19,86,65,76,6,67,69,11,416,1930,3.97,7.2,18,7,0,0,0,1,0,0,0
2009-06-19,"6100  N LEMONT AVE, Chicago, IL",41.991429,-87.747113,0,2009,6,19,86,65,76,6,67,69,11,416,1930,3.97,7.2,18,11,0,0,1,0,0,0,0
2009-06-19,"6100  N LEMONT AVE, Chicago, IL",41.991429,-87.747113,0,2009,6,19,86,65,76,6,67,69,11,416,1930,3.97,7.2,18,5,0,0,0,1,0,0,0
2009-06-19,"1100  S CALIFORNIA, Chicago, IL",41.868142,-87.696269,0,2009,6,19,88,66,77,6,68,70,12,416,1930,0.87,6.3,18,2,0,0,1,0,0,0,0
2009-06-19,"1100  S CALIFORNIA, Chicago, IL",41.868142,-87.696269,0,2009,6,19,88,66,77,6,68,70,12,416,1930,0.87,6.3,18,2,0,0,0,1,0,0,0
2009-06-19,"1200  W GREENLEAF AVE, Chicago, IL",42.010412,-87.66214000000002,0,2009,6,19,86,65,76,6,67,69,11,416,1930,3.97,7.2,18,1,0,0,0,1,0,0,0
2009-06-19,"1000  N CENTRAL PARK DR, Chicago, IL",41.89923,-87.716788,0,2009,6,19,88,66,77,6,68,70,12,416,1930,0.87,6.3,18,21,0,0,0,1,0,0,0
2009-06-19,"3300  N RUTHERFORD AVE, Chicago, IL",41.94016,-87.794896,0,2009,6,19,86,65,76,6,67,69,11,416,1930,3.97,7.2,18,32,0,0,1,0,0,0,0
2009-06-19,"3300  N RUTHERFORD AVE, Chicago, IL",41.94016,-87.794896,0,2009,6,19,86,65,76,6,67,69,11,416,1930,3.97,7.2,18,6,0,0,0,1,0,0,0
2009-06-19,"1100  S ARTESIAN AVE, Chicago, IL",41.903002,-87.68826700000002,0,2009,6,19,88,66,77,6,68,70,12,416,1930,0.87,6.3,18,3,0,0,1,0,0,0,0
2009-06-19,"1100  S ARTESIAN AVE, Chicago, IL",41.903002,-87.68826700000002,0,2009,6,19,88,66,77,6,68,70,12,416,1930,0.87,6.3,18,3,0,0,0,1,0,0,0
2009-06-19,"6000  W MONTROSE DR, Chicago, IL",41.960616,-87.777189,0,2009,6,19,86,65,76,6,67,69,11,416,1930,3.97,7.2,18,1,0,0,1,0,0,0,0
2009-06-19,"6000  W MONTROSE DR, Chicago, IL",41.960616,-87.777189,0,2009,6,19,86,65,76,6,67,69,11,416,1930,3.97,7.2,18,2,0,0,0,1,0,0,0
2009-06-19,"3300  W 104TH ST, Chicago, IL",41.704336,-87.70373599999998,0,2009,6,19,88,66,77,6,68,70,12,416,1930,0.87,6.3,18,8,0,0,0,1,0,0,0
2009-06-19,"1700  N PULASKI RD, Chicago, IL",41.911824,-87.726737,0,2009,6,19,86,65,76,6,67,69,11,416,1930,3.97,7.2,18,2,0,0,0,1,0,0,0
2009-06-19,"2200  W 51ST ST, Chicago, IL",41.801179,-87.679447,0,2009,6,19,88,66,77,6,68,70,12,416,1930,0.87,6.3,18,1,0,0,1,0,0,0,0
2009-06-19,"3500  W 51ST ST, Chicago, IL",41.800737,-87.71188000000002,0,2009,6,19,88,66,77,6,68,70,12,416,1930,0.87,6.3,18,4,0,0,1,0,0,0,0
2009-06-19,"5200  W 63RD ST, Chicago, IL",41.778297,-87.752411,0,2009,6,19,88,66,77,6,68,70,12,416,1930,0.87,6.3,18,1,0,0,1,0,0,0,0
2009-06-19,"6700  S KEDZIE AVE, Chicago, IL",41.77166,-87.703047,0,2009,6,19,88,66,77,6,68,70,12,416,1930,0.87,6.3,18,2,0,0,1,0,0,0,0
2009-06-19,"6700  S KEDZIE AVE, Chicago, IL",41.77166,-87.703047,0,2009,6,19,88,66,77,6,68,70,12,416,1930,0.87,6.3,18,6,0,0,0,1,0,0,0
2009-06-19,"2200  W 69TH ST, Chicago, IL",41.768388,-87.678649,0,2009,6,19,88,66,77,6,68,70,12,416,1930,0.87,6.3,18,2,0,0,1,0,0,0,0
2009-06-19,"2200  W 69TH ST, Chicago, IL",41.768388,-87.678649,0,2009,6,19,88,66,77,6,68,70,12,416,1930,0.87,6.3,18,1,0,0,0,1,0,0,0
2009-06-19,"1000  E 67TH ST, Chicago, IL",41.773215,-87.60088,0,2009,6,19,88,66,77,6,68,70,12,416,1930,0.87,6.3,18,1,0,0,1,0,0,0,0
2009-06-19,"3900  S ASHLAND AVE, Chicago, IL",41.822536,-87.66634300000003,0,2009,6,19,88,66,77,6,68,70,12,416,1930,0.87,6.3,18,1,0,0,0,1,0,0,0
2009-06-19,"3900  S ASHLAND AVE, Chicago, IL",41.822536,-87.66634300000003,0,2009,6,19,88,66,77,6,68,70,12,416,1930,0.87,6.3,18,1,0,1,0,0,0,0,0
2009-06-19,"7100  S SOUTH SHORE DR, Chicago, IL",41.766202,-87.562889,0,2009,6,19,88,66,77,6,68,70,12,416,1930,0.87,6.3,18,1,0,0,1,0,0,0,0
2009-06-19,"4000  S DEARBORN ST, Chicago, IL",41.821582,-87.62779599999998,0,2009,6,19,88,66,77,6,68,70,12,416,1930,0.87,6.3,18,3,0,0,0,1,0,0,0
2009-06-19,"5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,0,2009,6,19,88,66,77,6,68,70,12,416,1930,0.87,6.3,18,2,0,0,0,1,0,0,0
2009-06-19,"5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,0,2009,6,19,88,66,77,6,68,70,12,416,1930,0.87,6.3,18,1,0,1,0,0,0,0,0
2009-06-19,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,0,2009,6,19,88,66,77,6,68,70,12,416,1930,0.87,6.3,18,3,0,0,0,1,0,0,0
2009-06-19,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,0,2009,6,19,88,66,77,6,68,70,12,416,1930,0.87,6.3,18,1,0,1,0,0,0,0,0
2009-06-19,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,0,2009,6,19,88,66,77,6,68,70,12,416,1930,0.87,6.3,18,2,0,0,1,0,0,0,0
2009-06-19,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,0,2009,6,19,88,66,77,6,68,70,12,416,1930,0.87,6.3,18,4,0,0,0,1,0,0,0
2009-06-19,"1000  S STONY ISLAND AVE, Chicago, IL",41.72646500000001,-87.585413,0,2009,6,19,88,66,77,6,68,70,12,416,1930,0.87,6.3,18,1,0,0,0,1,0,0,0
2009-06-19,"1000  S STONY ISLAND AVE, Chicago, IL",41.72646500000001,-87.585413,0,2009,6,19,88,66,77,6,68,70,12,416,1930,0.87,6.3,18,1,0,1,0,0,0,0,0
2009-06-19,"1300  S TORRENCE AVE, Chicago, IL",41.678618,-87.559308,0,2009,6,19,88,66,77,6,68,70,12,416,1930,0.87,6.3,18,6,0,0,1,0,0,0,0
2009-06-19,"1300  S TORRENCE AVE, Chicago, IL",41.678618,-87.559308,0,2009,6,19,88,66,77,6,68,70,12,416,1930,0.87,6.3,18,1,0,0,0,1,0,0,0
2009-06-19,"1300  S BRANDON, Chicago, IL",41.740641,-87.546587,0,2009,6,19,88,66,77,6,68,70,12,416,1930,0.87,6.3,18,3,0,0,1,0,0,0,0
2009-06-19,"1300  S BRANDON, Chicago, IL",41.740641,-87.546587,0,2009,6,19,88,66,77,6,68,70,12,416,1930,0.87,6.3,18,1,0,0,0,1,0,0,0
2009-06-19,"3700  E 118TH ST, Chicago, IL",41.680946,-87.535198,0,2009,6,19,88,66,77,6,68,70,12,416,1930,0.87,6.3,18,8,0,0,1,0,0,0,0
2009-06-19,"3700  E 118TH ST, Chicago, IL",41.680946,-87.535198,0,2009,6,19,88,66,77,6,68,70,12,416,1930,0.87,6.3,18,11,0,0,0,1,0,0,0
2009-06-19,"2400  E 105TH ST, Chicago, IL",41.704572,-87.56566600000002,0,2009,6,19,88,66,77,6,68,70,12,416,1930,0.87,6.3,18,1,0,0,0,1,0,0,0
2009-06-19,"9100  W HIGGINS RD, Chicago, IL",41.99247800000001,-87.862995,0,2009,6,19,86,65,76,6,67,69,11,416,1930,3.97,7.2,18,2,0,0,1,0,0,0,0
2009-06-22,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,0,2009,6,22,89,70,80,9,67,71,15,417,1931,0.06,5.3,12,19,0,0,1,0,0,0,0
2009-06-22,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,0,2009,6,22,89,70,80,9,67,71,15,417,1931,0.06,5.3,12,36,0,0,0,1,0,0,0
2009-06-22,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,0,2009,6,22,89,68,79,9,67,71,14,417,1931,0.09,4.0,11,1520,0,0,1,0,0,0,0
2009-06-22,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,0,2009,6,22,89,68,79,9,67,71,14,417,1931,0.09,4.0,11,76,0,0,0,1,0,0,0
2009-06-22,"1000  W OHARE, Chicago, IL",41.957799,-87.930995,0,2009,6,22,89,68,79,9,67,71,14,417,1931,0.09,4.0,11,481,0,0,1,0,0,0,0
2009-06-22,"1000  W OHARE, Chicago, IL",41.957799,-87.930995,0,2009,6,22,89,68,79,9,67,71,14,417,1931,0.09,4.0,11,39,0,0,0,1,0,0,0
2009-06-26,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,0,2009,6,26,86,69,78,7,60,67,13,418,1931,0.0,6.4,4,112,0,0,1,0,0,0,0
2009-06-26,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,0,2009,6,26,86,69,78,7,60,67,13,418,1931,0.0,6.4,4,6,0,0,0,1,0,0,0
2009-06-26,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,0,2009,6,26,86,69,78,7,60,67,13,418,1931,0.0,6.4,4,1,0,1,0,0,0,0,0
2009-06-26,"2500  W GRAND AVE, Chicago, IL",41.891118,-87.65449100000002,0,2009,6,26,86,72,79,7,61,67,14,418,1931,0.0,6.4,4,13,0,0,1,0,0,0,0
2009-06-26,"2500  W GRAND AVE, Chicago, IL",41.891118,-87.65449100000002,0,2009,6,26,86,72,79,7,61,67,14,418,1931,0.0,6.4,4,8,0,0,0,1,0,0,0
2009-06-26,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,0,2009,6,26,86,72,79,7,61,67,14,418,1931,0.0,6.4,4,84,0,0,1,0,0,0,0
2009-06-26,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,0,2009,6,26,86,72,79,7,61,67,14,418,1931,0.0,6.4,4,23,0,0,0,1,0,0,0
2009-06-26,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,0,2009,6,26,86,72,79,7,61,67,14,418,1931,0.0,6.4,4,4,0,1,0,0,0,0,0
2009-06-26,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,0,2009,6,26,86,72,79,7,61,67,14,418,1931,0.0,6.4,4,5,0,0,0,0,1,0,0
2009-06-26,"1100  W CHICAGO, Chicago, IL",41.896282,-87.655232,0,2009,6,26,86,72,79,7,61,67,14,418,1931,0.0,6.4,4,5,0,0,1,0,0,0,0
2009-06-26,"1100  W CHICAGO, Chicago, IL",41.896282,-87.655232,0,2009,6,26,86,72,79,7,61,67,14,418,1931,0.0,6.4,4,1,0,0,0,1,0,0,0
2009-06-26,"2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,0,2009,6,26,86,69,78,7,60,67,13,418,1931,0.0,6.4,4,1,0,0,1,0,0,0,0
2009-06-26,"1700  W 95TH ST, Chicago, IL",41.720848,-87.666014,0,2009,6,26,86,72,79,7,61,67,14,418,1931,0.0,6.4,4,23,0,0,1,0,0,0,0
2009-06-26,"1700  W 95TH ST, Chicago, IL",41.720848,-87.666014,0,2009,6,26,86,72,79,7,61,67,14,418,1931,0.0,6.4,4,15,0,0,0,1,0,0,0
2009-06-26,"7500  N OAKLEY AVE, Chicago, IL",42.01743,-87.68776899999997,0,2009,6,26,86,69,78,7,60,67,13,418,1931,0.0,6.4,4,9,0,0,1,0,0,0,0
2009-06-26,"7500  N OAKLEY AVE, Chicago, IL",42.01743,-87.68776899999997,0,2009,6,26,86,69,78,7,60,67,13,418,1931,0.0,6.4,4,2,0,0,0,1,0,0,0
2009-06-26,"7500  N OAKLEY AVE, Chicago, IL",42.01743,-87.68776899999997,0,2009,6,26,86,69,78,7,60,67,13,418,1931,0.0,6.4,4,2,0,1,0,0,0,0,0
2009-06-26,"1500  N LONG AVE, Chicago, IL",41.907645,-87.760886,0,2009,6,26,86,69,78,7,60,67,13,418,1931,0.0,6.4,4,5,0,0,1,0,0,0,0
2009-06-26,"1500  N LONG AVE, Chicago, IL",41.907645,-87.760886,0,2009,6,26,86,69,78,7,60,67,13,418,1931,0.0,6.4,4,10,0,0,0,1,0,0,0
2009-06-26,"1500  N LONG AVE, Chicago, IL",41.907645,-87.760886,0,2009,6,26,86,69,78,7,60,67,13,418,1931,0.0,6.4,4,2,0,1,0,0,0,0,0
2009-06-26,"8900  S CARPENTER ST, Chicago, IL",41.732984,-87.649642,0,2009,6,26,86,72,79,7,61,67,14,418,1931,0.0,6.4,4,9,0,0,1,0,0,0,0
2009-06-26,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,0,2009,6,26,86,69,78,7,60,67,13,418,1931,0.0,6.4,4,9,0,0,1,0,0,0,0
2009-06-26,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,0,2009,6,26,86,69,78,7,60,67,13,418,1931,0.0,6.4,4,6,0,0,0,1,0,0,0
2009-06-26,"7200  N OKETO AVE, Chicago, IL",42.011601,-87.81150600000002,0,2009,6,26,86,69,78,7,60,67,13,418,1931,0.0,6.4,4,11,0,0,1,0,0,0,0
2009-06-26,"7200  N OKETO AVE, Chicago, IL",42.011601,-87.81150600000002,0,2009,6,26,86,69,78,7,60,67,13,418,1931,0.0,6.4,4,16,0,0,0,1,0,0,0
2009-06-26,"5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,0,2009,6,26,86,69,78,7,60,67,13,418,1931,0.0,6.4,4,9,0,0,1,0,0,0,0
2009-06-26,"5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,0,2009,6,26,86,69,78,7,60,67,13,418,1931,0.0,6.4,4,17,0,0,0,1,0,0,0
2009-06-26,"5000  S CENTRAL AVE, Chicago, IL",41.801498,-87.763416,0,2009,6,26,86,72,79,7,61,67,14,418,1931,0.0,6.4,4,1,0,0,0,1,0,0,0
2009-06-26,"5000  S CENTRAL AVE, Chicago, IL",41.801498,-87.763416,0,2009,6,26,86,72,79,7,61,67,14,418,1931,0.0,6.4,4,2,0,1,0,0,0,0,0
2009-06-26,"1400  N HUMBOLDT DR, Chicago, IL",41.906638,-87.701431,0,2009,6,26,86,72,79,7,61,67,14,418,1931,0.0,6.4,4,1,0,0,1,0,0,0,0
2009-06-26,"1000  S VINCENNES, Chicago, IL",41.723195,-87.64997,0,2009,6,26,86,72,79,7,61,67,14,418,1931,0.0,6.4,4,4,0,0,0,1,0,0,0
2009-06-26,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,0,2009,6,26,86,72,79,7,61,67,14,418,1931,0.0,6.4,4,3,0,0,1,0,0,0,0
2009-06-26,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,0,2009,6,26,86,72,79,7,61,67,14,418,1931,0.0,6.4,4,5,0,0,0,1,0,0,0
2009-06-26,"4200  W 127TH PL, Chicago, IL",41.662014,-87.72460799999998,0,2009,6,26,86,72,79,7,61,67,14,418,1931,0.0,6.4,4,4,0,0,1,0,0,0,0
2009-06-26,"4200  W 127TH PL, Chicago, IL",41.662014,-87.72460799999998,0,2009,6,26,86,72,79,7,61,67,14,418,1931,0.0,6.4,4,3,0,0,0,1,0,0,0
2009-06-26,"4300  N ASHLAND AVE OVERPASS, Chicago, IL",41.878114,-87.629798,0,2009,6,26,86,72,79,7,61,67,14,418,1931,0.0,6.4,4,1,0,0,1,0,0,0,0
2009-06-26,"4300  N ASHLAND AVE OVERPASS, Chicago, IL",41.878114,-87.629798,0,2009,6,26,86,72,79,7,61,67,14,418,1931,0.0,6.4,4,2,0,0,0,1,0,0,0
2009-06-26,"2800  N FRANCISCO AVE, Chicago, IL",41.932094,-87.700117,0,2009,6,26,86,69,78,7,60,67,13,418,1931,0.0,6.4,4,2,0,0,1,0,0,0,0
2009-06-26,"2800  N FRANCISCO AVE, Chicago, IL",41.932094,-87.700117,0,2009,6,26,86,69,78,7,60,67,13,418,1931,0.0,6.4,4,3,0,0,0,1,0,0,0
2009-06-26,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,0,2009,6,26,86,69,78,7,60,67,13,418,1931,0.0,6.4,4,2,0,0,1,0,0,0,0
2009-06-26,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,0,2009,6,26,86,69,78,7,60,67,13,418,1931,0.0,6.4,4,1,0,0,0,1,0,0,0
2009-06-26,"2500  S MILLARD AVE, Chicago, IL",41.846075,-87.716277,0,2009,6,26,86,72,79,7,61,67,14,418,1931,0.0,6.4,4,9,0,0,1,0,0,0,0
2009-06-26,"2500  S MILLARD AVE, Chicago, IL",41.846075,-87.716277,0,2009,6,26,86,72,79,7,61,67,14,418,1931,0.0,6.4,4,2,0,0,0,1,0,0,0
2009-06-26,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,0,2009,6,26,86,72,79,7,61,67,14,418,1931,0.0,6.4,4,4,0,0,1,0,0,0,0
2009-06-26,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,0,2009,6,26,86,72,79,7,61,67,14,418,1931,0.0,6.4,4,1,0,0,0,1,0,0,0
2009-06-26,"4500  N CAMPBELL AVE, Chicago, IL",41.963976,-87.69181,0,2009,6,26,86,69,78,7,60,67,13,418,1931,0.0,6.4,4,13,0,0,1,0,0,0,0
2009-06-26,"4500  N CAMPBELL AVE, Chicago, IL",41.963976,-87.69181,0,2009,6,26,86,69,78,7,60,67,13,418,1931,0.0,6.4,4,12,0,0,0,1,0,0,0
2009-06-26,"4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,0,2009,6,26,86,69,78,7,60,67,13,418,1931,0.0,6.4,4,8,0,0,1,0,0,0,0
2009-06-26,"4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,0,2009,6,26,86,69,78,7,60,67,13,418,1931,0.0,6.4,4,10,0,0,0,1,0,0,0
2009-06-26,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.77792099999998,0,2009,6,26,86,69,78,7,60,67,13,418,1931,0.0,6.4,4,67,0,0,1,0,0,0,0
2009-06-26,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.77792099999998,0,2009,6,26,86,69,78,7,60,67,13,418,1931,0.0,6.4,4,14,0,0,0,1,0,0,0
2009-06-26,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.77792099999998,0,2009,6,26,86,69,78,7,60,67,13,418,1931,0.0,6.4,4,1,0,1,0,0,0,0,0
2009-06-26,"6100  N LEMONT AVE, Chicago, IL",41.991429,-87.747113,0,2009,6,26,86,69,78,7,60,67,13,418,1931,0.0,6.4,4,16,0,0,1,0,0,0,0
2009-06-26,"6100  N LEMONT AVE, Chicago, IL",41.991429,-87.747113,0,2009,6,26,86,69,78,7,60,67,13,418,1931,0.0,6.4,4,3,0,0,0,1,0,0,0
2009-06-26,"1100  S CALIFORNIA, Chicago, IL",41.868142,-87.696269,0,2009,6,26,86,72,79,7,61,67,14,418,1931,0.0,6.4,4,6,0,0,1,0,0,0,0
2009-06-26,"1100  S CALIFORNIA, Chicago, IL",41.868142,-87.696269,0,2009,6,26,86,72,79,7,61,67,14,418,1931,0.0,6.4,4,4,0,0,0,1,0,0,0
2009-06-26,"1100  S CALIFORNIA, Chicago, IL",41.868142,-87.696269,0,2009,6,26,86,72,79,7,61,67,14,418,1931,0.0,6.4,4,2,0,0,0,0,1,0,0
2009-06-26,"1200  W GREENLEAF AVE, Chicago, IL",42.010412,-87.66214000000002,0,2009,6,26,86,69,78,7,60,67,13,418,1931,0.0,6.4,4,2,0,0,0,1,0,0,0
2009-06-26,"1000  N CENTRAL PARK DR, Chicago, IL",41.89923,-87.716788,0,2009,6,26,86,72,79,7,61,67,14,418,1931,0.0,6.4,4,1,0,0,1,0,0,0,0
2009-06-26,"3300  N RUTHERFORD AVE, Chicago, IL",41.94016,-87.794896,0,2009,6,26,86,69,78,7,60,67,13,418,1931,0.0,6.4,4,15,0,0,1,0,0,0,0
2009-06-26,"3300  N RUTHERFORD AVE, Chicago, IL",41.94016,-87.794896,0,2009,6,26,86,69,78,7,60,67,13,418,1931,0.0,6.4,4,3,0,0,0,1,0,0,0
2009-06-26,"3300  N RUTHERFORD AVE, Chicago, IL",41.94016,-87.794896,0,2009,6,26,86,69,78,7,60,67,13,418,1931,0.0,6.4,4,1,0,0,0,0,1,0,0
2009-06-26,"3300  N RUTHERFORD AVE, Chicago, IL",41.94016,-87.794896,0,2009,6,26,86,69,78,7,60,67,13,418,1931,0.0,6.4,4,1,0,0,0,0,0,0,1
2009-06-26,"6000  W MONTROSE DR, Chicago, IL",41.960616,-87.777189,0,2009,6,26,86,69,78,7,60,67,13,418,1931,0.0,6.4,4,4,0,0,1,0,0,0,0
2009-06-26,"6000  W MONTROSE DR, Chicago, IL",41.960616,-87.777189,0,2009,6,26,86,69,78,7,60,67,13,418,1931,0.0,6.4,4,1,0,0,0,1,0,0,0
2009-06-26,"3300  W 104TH ST, Chicago, IL",41.704336,-87.70373599999998,0,2009,6,26,86,72,79,7,61,67,14,418,1931,0.0,6.4,4,3,0,0,1,0,0,0,0
2009-06-26,"1700  N PULASKI RD, Chicago, IL",41.911824,-87.726737,0,2009,6,26,86,69,78,7,60,67,13,418,1931,0.0,6.4,4,1,0,0,1,0,0,0,0
2009-06-26,"2200  W 51ST ST, Chicago, IL",41.801179,-87.679447,0,2009,6,26,86,72,79,7,61,67,14,418,1931,0.0,6.4,4,1,0,0,0,1,0,0,0
2009-06-26,"5200  W 63RD ST, Chicago, IL",41.778297,-87.752411,0,2009,6,26,86,72,79,7,61,67,14,418,1931,0.0,6.4,4,1,0,0,1,0,0,0,0
2009-06-26,"6700  S KEDZIE AVE, Chicago, IL",41.77166,-87.703047,0,2009,6,26,86,72,79,7,61,67,14,418,1931,0.0,6.4,4,22,0,0,1,0,0,0,0
2009-06-26,"6700  S KEDZIE AVE, Chicago, IL",41.77166,-87.703047,0,2009,6,26,86,72,79,7,61,67,14,418,1931,0.0,6.4,4,14,0,0,0,1,0,0,0
2009-06-26,"2200  W 69TH ST, Chicago, IL",41.768388,-87.678649,0,2009,6,26,86,72,79,7,61,67,14,418,1931,0.0,6.4,4,4,0,0,0,1,0,0,0
2009-06-26,"1000  E 67TH ST, Chicago, IL",41.773215,-87.60088,0,2009,6,26,86,72,79,7,61,67,14,418,1931,0.0,6.4,4,1,0,0,1,0,0,0,0
2009-06-26,"3900  S ASHLAND AVE, Chicago, IL",41.822536,-87.66634300000003,0,2009,6,26,86,72,79,7,61,67,14,418,1931,0.0,6.4,4,4,0,0,1,0,0,0,0
